,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
15018,7192543612,38999,2016.0,chevrolet,suburban,like new,8 cylinders,gas,63000.0,automatic,SUV,42.8682,-85.8621
15021,7180086951,18000,2014.0,ford,explorer limited,excellent,6 cylinders,gas,110400.0,automatic,SUV,34.268,-78.0578
15028,7192540745,15999,2011.0,chevrolet,suburban,like new,8 cylinders,gas,131553.0,automatic,SUV,42.8682,-85.8621
15029,7192520566,39995,2016.0,gmc,yukon denali,like new,8 cylinders,gas,90000.0,automatic,SUV,42.4544,-85.5994
15031,7192493245,7495,2008.0,dodge,nitro sxt,excellent,6 cylinders,gas,73700.0,automatic,SUV,43.4314,-85.253
15034,7186070216,19000,2014.0,lincoln,mkx,excellent,8 cylinders,gas,68000.0,automatic,SUV,44.41,-88.098
15036,7186033190,29684,2017.0,ford,explorer,excellent,6 cylinders,gas,33139.0,automatic,SUV,44.5204,-88.0665
15040,7183419179,34000,2017.0,ford,explorer,like new,6 cylinders,gas,9000.0,automatic,SUV,38.7609,-121.287
15041,7183396803,0,2019.0,kia,soul base,excellent,4 cylinders,gas,38513.0,automatic,SUV,37.2243,-93.2614
15046,7185984147,25158,2020.0,ford,escape,excellent,3 cylinders,gas,4720.0,automatic,SUV,44.5204,-88.0665
15047,7185982763,20000,2016.0,chevrolet,traverse,excellent,6 cylinders,gas,95379.0,automatic,SUV,44.4737,-88.0631
15048,7182703047,17450,2017.0,ford,explorer,like new,6 cylinders,gas,69780.0,automatic,SUV,34.2693,-81.9843
15049,7185938315,23488,2015.0,ford,explorer,excellent,6 cylinders,gas,88358.0,automatic,SUV,44.4737,-88.0631
15052,7185936105,27982,2017.0,gmc,acadia limited,excellent,6 cylinders,gas,43075.0,automatic,SUV,44.5204,-88.0665
15058,7193200462,3000,2006.0,subaru,forester,good,4 cylinders,gas,208000.0,automatic,SUV,34.6068,-92.492
15070,7182449768,7900,1993.0,ford,explorer sport 4x4,excellent,6 cylinders,gas,96800.0,automatic,SUV,34.9514,-82.0927
15073,7185888298,21495,2016.0,chevrolet,traverse,excellent,6 cylinders,gas,60339.0,automatic,SUV,44.4737,-88.0631
15083,7182301257,1500,2006.0,ford,expedition,fair,8 cylinders,gas,285000.0,automatic,SUV,35.0654,-82.6093
15084,7182284978,8900,2010.0,honda,pilot,new,6 cylinders,gas,194000.0,automatic,SUV,34.7244,-82.4702
15093,7187444124,20995,2013.0,cadillac,escalade platinum awd,like new,8 cylinders,gas,146000.0,automatic,SUV,39.0299,-96.8396
15099,7191182564,4995,2008.0,mitsubishi,endeavor,excellent,6 cylinders,gas,78143.0,automatic,SUV,40.882,-73.9544
15104,7194607523,10995,2008.0,honda,crv ex-l awd,good,4 cylinders,gas,57788.0,automatic,SUV,21.9742,-159.365
15105,7182202324,3927,2005.0,cadillac,srx luxury,good,8 cylinders,gas,185101.0,automatic,SUV,34.7004,-82.4719
15110,7185360175,0,2008.0,gmc,acadia,excellent,6 cylinders,gas,153619.0,automatic,SUV,39.7547,-94.8038
15120,7191168170,9650,2007.0,gmc,yukon slt,like new,8 cylinders,gas,135000.0,automatic,SUV,40.888,-74.012
15124,7184684632,13995,2014.0,jeep,grand cherokee limited 4x4,excellent,6 cylinders,gas,184000.0,automatic,SUV,39.0299,-96.8396
15140,7194177047,2500,2006.0,jeep,grand cherokee,good,6 cylinders,gas,134000.0,automatic,SUV,41.4145,-81.7863
15142,7185847105,32887,2017.0,lincoln,mkx,excellent,6 cylinders,gas,25737.0,automatic,SUV,44.5204,-88.0665
15148,7183821413,11995,2008.0,chevrolet,tahoe ltz,excellent,8 cylinders,gas,169000.0,automatic,SUV,39.0299,-96.8396
15156,7182116224,14998,2018.0,dodge,journey,like new,4 cylinders,gas,49755.0,automatic,SUV,34.51,-82.4747
15157,7194170428,799,2012.0,ford,escape,excellent,6 cylinders,gas,109854.0,automatic,SUV,41.6069,-81.4993
15158,7194166293,11780,2013.0,hyundai,tucson,excellent,4 cylinders,gas,84637.0,automatic,SUV,41.2464,-81.3585
15159,7194163356,9000,2010.0,jeep,liberty sport 4x4,excellent,6 cylinders,gas,71717.0,automatic,SUV,41.2423,-82.1279
15162,7183081274,1500,2005.0,kia,sorento,good,6 cylinders,gas,155000.0,automatic,SUV,40.4381,-95.3724
15170,7191093531,16900,2018.0,subaru,forester,excellent,4 cylinders,gas,19500.0,automatic,SUV,40.8693,-74.1711
15171,7191092037,10200,2015.0,subaru,xv crosstrek 2.0i premium,excellent,4 cylinders,gas,90500.0,automatic,SUV,40.8693,-74.1711
15172,7194153315,16000,2011.0,infiniti,fx35,like new,6 cylinders,gas,13000.0,automatic,SUV,41.4509,-81.619
15173,7185806720,14995,2016.0,jeep,patriot,excellent,4 cylinders,gas,75493.0,automatic,SUV,44.5204,-88.0665
15176,7188359769,6195,2010.0,hyundai,santa fe,excellent,6 cylinders,gas,144228.0,automatic,SUV,40.4952,-79.9264
15182,7182018196,6500,2008.0,ford,expedition xlt,good,8 cylinders,gas,189000.0,automatic,SUV,34.8921,-82.4002
15184,7194022168,1950,2003.0,toyota,highlander,good,6 cylinders,gas,208000.0,automatic,SUV,41.544,-81.4387
15185,7181942475,8900,2005.0,ford,excursion limited 4x4,good,10 cylinders,gas,191498.0,automatic,SUV,34.8686,-82.2539
15186,7181922342,18980,2005.0,jeep,wrangler,good,6 cylinders,gas,51827.0,automatic,SUV,34.5866,-83.7612
15187,7181921546,9980,2002.0,toyota,4runner,good,6 cylinders,gas,137237.0,automatic,SUV,34.5866,-83.7612
15189,7181920819,17480,2005.0,jeep,wrangler,good,6 cylinders,gas,85171.0,other,SUV,34.5866,-83.7612
15190,7181920339,18995,2006.0,jeep,wrangler,good,6 cylinders,gas,92487.0,automatic,SUV,34.5866,-83.7612
15191,7181920117,13495,2000.0,jeep,wrangler,good,6 cylinders,gas,97964.0,manual,SUV,34.5866,-83.7612
15194,7181919582,19995,2005.0,jeep,wrangler,good,6 cylinders,gas,90824.0,automatic,SUV,34.5866,-83.7612
15196,7181919319,13780,2012.0,jeep,grand cherokee,good,6 cylinders,gas,96179.0,automatic,SUV,34.5866,-83.7612
15199,7181918508,32490,2013.0,jeep,wrangler,good,6 cylinders,gas,47783.0,automatic,SUV,34.5866,-83.7612
15200,7181918227,11500,2005.0,toyota,4runner,good,6 cylinders,gas,122030.0,automatic,SUV,34.5866,-83.7612
15201,7181917957,14995,2008.0,jeep,wrangler,good,6 cylinders,gas,137664.0,automatic,SUV,34.5866,-83.7612
15202,7181917739,21495,2009.0,jeep,wrangler,good,6 cylinders,gas,114740.0,automatic,SUV,34.5866,-83.7612
15204,7181917552,6741,2004.0,ram,1500 slt,excellent,8 cylinders,gas,191330.0,automatic,SUV,34.7004,-82.4719
15207,7187828960,10000,2004.0,ford,excursion limited,excellent,other,gas,191000.0,manual,SUV,45.8017,-108.58
15209,7181917202,16995,2007.0,jeep,wrangler,good,6 cylinders,gas,95320.0,other,SUV,34.5866,-83.7612
15212,7181916475,12995,2008.0,toyota,highlander,good,6 cylinders,gas,151035.0,automatic,SUV,34.5866,-83.7612
15213,7181916225,18995,2007.0,jeep,wrangler,good,6 cylinders,gas,94088.0,other,SUV,34.5866,-83.7612
15214,7181915709,8980,2008.0,toyota,4runner,good,6 cylinders,gas,166403.0,automatic,SUV,34.5866,-83.7612
15215,7181915480,17995,2006.0,jeep,wrangler,good,6 cylinders,gas,58311.0,manual,SUV,34.5866,-83.7612
15224,7181914715,13500,2000.0,jeep,wrangler,good,6 cylinders,gas,84270.0,manual,SUV,34.5866,-83.7612
15225,7181914463,12895,2002.0,jeep,wrangler,good,6 cylinders,gas,81628.0,manual,SUV,34.5866,-83.7612
15226,7181914209,19995,2006.0,jeep,wrangler,good,6 cylinders,gas,71750.0,automatic,SUV,34.5866,-83.7612
15228,7181913651,7995,1993.0,jeep,wrangler,good,4 cylinders,gas,132488.0,manual,SUV,34.5866,-83.7612
15233,7181912288,9980,2010.0,toyota,rav4,good,6 cylinders,gas,137173.0,automatic,SUV,34.5866,-83.7612
15236,7181911112,17850,2006.0,jeep,wrangler,good,6 cylinders,gas,66263.0,automatic,SUV,34.5866,-83.7612
15239,7181909969,8995,2006.0,jeep,wrangler,good,4 cylinders,gas,149884.0,manual,SUV,34.5866,-83.7612
15242,7181899640,10513,2014.0,nissan,rouge sl,excellent,4 cylinders,gas,136193.0,automatic,SUV,34.7244,-82.4702
15254,7187075599,10900,1995.0,toyota,rav4,excellent,4 cylinders,gas,59352.0,automatic,SUV,47.6634,-117.219
15255,7190945500,7500,2008.0,nissan,rogue sl,good,4 cylinders,gas,58564.0,automatic,SUV,40.8643,-74.0802
15261,7193073713,7500,2007.0,honda,crv ex,excellent,4 cylinders,gas,117915.0,automatic,SUV,35.0823,-92.4683
15267,7194593513,5400,2012.0,mazda,tribute,good,4 cylinders,gas,124000.0,automatic,SUV,21.2731,-157.797
15270,7181828698,36999,2017.0,lexus,rx 350,good,6 cylinders,gas,39888.0,automatic,SUV,34.8238,-82.3442
15271,7190869895,4150,2007.0,volvo,xc90,excellent,6 cylinders,gas,186721.0,automatic,SUV,40.9952,-73.9582
15273,7188259641,12500,2009.0,cadillac,escalade,excellent,8 cylinders,gas,150100.0,automatic,SUV,40.4003,-79.9338
15274,7188253678,3999,2003.0,toyota,4runner,good,6 cylinders,gas,174816.0,automatic,SUV,39.9052,-79.7271
15275,7186822906,11990,2011.0,gmc,terrain slt2 awd,good,6 cylinders,gas,103268.0,automatic,SUV,45.7696,-108.527
15277,7186761098,2400,2005.0,gmc,envoy xl,fair,6 cylinders,gas,158000.0,automatic,SUV,45.1581,-109.45
15278,7186735692,0,2007.0,gmc,yukon xl denali,good,8 cylinders,gas,150976.0,automatic,SUV,45.7696,-108.527
15282,7186690092,5495,2004.0,honda,pilot ex-l 4wd,like new,6 cylinders,gas,195027.0,automatic,SUV,45.7772,-108.554
15298,7186427476,1550,2005.0,ford,explorer xlt,fair,6 cylinders,gas,168000.0,automatic,SUV,45.7813,-108.573
15302,7190818641,14750,2015.0,nissan,rogue sl,excellent,4 cylinders,gas,35500.0,automatic,SUV,40.9048,-74.2168
15304,7193812017,16177,2018.0,chevrolet,equinox,excellent,4 cylinders,gas,43139.0,automatic,SUV,41.2464,-81.3585
15305,7181757829,18599,2017.0,ford,escape,like new,4 cylinders,gas,51466.0,automatic,SUV,33.9461,-83.418
15306,7192152480,44000,2018.0,audi,q5 quattro premium plus,excellent,4 cylinders,gas,15200.0,automatic,SUV,43.0378,-86.1912
15307,7192134397,18000,2016.0,nissan,pathfinder sv,excellent,6 cylinders,gas,67000.0,automatic,SUV,42.9711,-85.9249
15308,7193811351,19999,2015.0,jeep,grand cherokee,excellent,6 cylinders,gas,89798.0,automatic,SUV,41.039,-81.5757
15311,7192110797,10900,2017.0,chevrolet,equinox,excellent,6 cylinders,gas,158000.0,automatic,SUV,43.0578,-85.6845
15313,7181743999,19900,2020.0,nissan,rogue,excellent,4 cylinders,gas,12824.0,automatic,SUV,34.929,-82.2482
15316,7181742194,17950,2019.0,ford,escape,excellent,4 cylinders,gas,22881.0,automatic,SUV,34.2134,-83.448
15317,7193811061,18999,2015.0,jeep,cherokee,excellent,6 cylinders,gas,74507.0,automatic,SUV,41.039,-81.5757
15321,7185447497,22995,2018.0,jeep,cherokee,excellent,6 cylinders,gas,21708.0,automatic,SUV,44.5204,-88.0665
15322,7185446839,15275,2017.0,ford,escape,excellent,4 cylinders,gas,56657.0,automatic,SUV,44.5204,-88.0665
15324,7185415436,26995,2017.0,gmc,acadia limited,excellent,6 cylinders,gas,41729.0,automatic,SUV,44.5204,-88.0665
15327,7185407288,29746,2017.0,ford,explorer,excellent,6 cylinders,gas,33026.0,automatic,SUV,44.5204,-88.0665
15333,7185371717,12988,2015.0,kia,sorento,excellent,4 cylinders,gas,99069.0,automatic,SUV,44.4737,-88.0631
15335,7193810666,11999,2013.0,honda,pilot,excellent,6 cylinders,gas,159121.0,automatic,SUV,41.039,-81.5757
15336,7181613733,47500,2018.0,rover,discovery hse,excellent,6 cylinders,gas,21000.0,automatic,SUV,34.6578,-82.2441
15338,7191863810,4350,2009.0,saturn,outlook,fair,6 cylinders,gas,137520.0,automatic,SUV,42.9722,-85.7768
15347,7188249256,8495,2012.0,jeep,liberty sport,good,6 cylinders,gas,113240.0,automatic,SUV,40.142,-79.4837
15351,7193758718,2500,2005.0,ford,explorer,good,4 cylinders,gas,125500.0,automatic,SUV,41.4635,-81.7639
15355,7188241069,6395,2006.0,jeep,liberty,good,6 cylinders,gas,76000.0,automatic,SUV,40.1425,-79.4825
15357,7185322954,17995,2018.0,chevrolet,equinox lt awd,excellent,4 cylinders,gas,39373.0,automatic,SUV,44.6447,-88.0923
15361,7181572819,1000,2002.0,ford,explorer,fair,6 cylinders,gas,240000.0,automatic,SUV,34.129,-82.2131
15366,7181561191,8390,2010.0,ford,explorer sport trac,excellent,6 cylinders,gas,152654.0,automatic,SUV,34.8358,-82.3184
15374,7193755223,2500,2005.0,chevrolet,blazer,fair,4 cylinders,gas,128613.0,automatic,SUV,41.4635,-81.7639
15375,7190631877,15500,2016.0,subaru,forester,excellent,4 cylinders,gas,72250.0,automatic,SUV,40.8317,-73.9738
15376,7181543676,8880,2009.0,volkswagen,tiguan,like new,4 cylinders,gas,70300.0,automatic,SUV,34.8746,-82.3956
15382,7181540224,8500,2013.0,mazda,cx-5,good,4 cylinders,gas,157690.0,automatic,SUV,34.8746,-82.3954
15392,7181514677,4990,2007.0,saturn,vue fwd 4dr i4 auto,excellent,4 cylinders,gas,108371.0,automatic,SUV,34.8361,-82.3182
15398,7181504610,6550,2005.0,nissan,titan 5.6l,good,8 cylinders,gas,248000.0,automatic,SUV,34.7004,-82.4719
15404,7181501297,5935,2011.0,ford,escape xlt,good,4 cylinders,gas,155763.0,automatic,SUV,34.7004,-82.4719
15419,7191707975,16590,2012.0,volkswagen,touareg vr6 lux sport,good,6 cylinders,gas,50667.0,automatic,SUV,43.03,-85.82
15425,7185192051,12989,2014.0,chevrolet,traverse,excellent,6 cylinders,gas,117808.0,automatic,SUV,44.5204,-88.0665
15426,7188192397,25000,2016.0,lexus,rx350,like new,6 cylinders,gas,94000.0,automatic,SUV,40.6082,-79.7414
15428,7185185595,17478,2017.0,hyundai,tucson,excellent,4 cylinders,gas,74707.0,automatic,SUV,44.5204,-88.0665
15432,7181228038,1490,2007.0,bmw,x3,salvage,6 cylinders,gas,209000.0,automatic,SUV,34.7512,-82.255
15433,7188190465,11500,2011.0,lexus,rx 350,like new,6 cylinders,gas,133000.0,automatic,SUV,40.6082,-79.7414
15434,7182090182,8000,2009.0,chevrolet,tahoe lt,fair,8 cylinders,gas,152000.0,automatic,SUV,32.2513,-80.8721
15438,7188188807,2500,2007.0,subaru,tribeca,fair,6 cylinders,gas,128000.0,automatic,SUV,40.6082,-79.7414
15439,7182979192,16250,2013.0,toyota,highlander limited,excellent,6 cylinders,gas,125500.0,manual,SUV,33.4508,-79.1341
15440,7182969373,2100,2007.0,ford,explorer xlt,fair,6 cylinders,gas,163630.0,automatic,SUV,33.4508,-79.1341
15448,7182390901,10500,2009.0,mercedes-benz,benz ml350,like new,6 cylinders,gas,134000.0,automatic,SUV,33.6335,-78.9726
15449,7193675981,21990,2019.0,nissan,pathfinder sv sport,good,6 cylinders,gas,22613.0,automatic,SUV,41.59,-81.51
15455,7182296172,5475,2008.0,ford,expedition xlt 4x4,excellent,8 cylinders,gas,198979.0,automatic,SUV,33.7522,-79.021
15457,7182192199,16995,2011.0,infiniti,qx56,excellent,8 cylinders,gas,170000.0,automatic,SUV,34.8136,-80.8019
15464,7184854956,11995,2013.0,ford,escape se 4wd,excellent,4 cylinders,gas,94152.0,automatic,SUV,45.2617,-88.078
15465,7184852869,20995,2016.0,ford,explorer xlt,excellent,6 cylinders,gas,74912.0,automatic,SUV,45.2617,-88.078
15468,7179694601,0,2017.0,volvo,xc60,excellent,4 cylinders,gas,53174.0,automatic,SUV,33.9726,-78.0312
15471,7184846605,23997,2017.0,infiniti,qx30 premium awd,like new,4 cylinders,gas,35314.0,automatic,SUV,44.8379,-87.3767
15473,7181487699,14990,2014.0,nissan,pathfinder sl sport,good,6 cylinders,gas,94554.0,automatic,SUV,33.7792,-84.4118
15476,7184803964,19995,2014.0,toyota,rav4,excellent,4 cylinders,gas,61781.0,automatic,SUV,44.5204,-88.0665
15479,7184765059,20500,2019.0,buick,encore preferred awd,like new,4 cylinders,gas,12456.0,automatic,SUV,44.838,-87.3768
15480,7185515474,14900,2011.0,chevrolet,traverse awd,excellent,6 cylinders,gas,52000.0,automatic,SUV,45.7813,-108.573
15482,7184761589,27676,2019.0,ford,flex sel awd,like new,6 cylinders,gas,14055.0,automatic,SUV,44.838,-87.3766
15483,7184758850,15986,2017.0,hyundai,tucson,excellent,4 cylinders,gas,101079.0,automatic,SUV,44.5204,-88.0665
15490,7192398614,17980,2011.0,bmw,x5,excellent,8 cylinders,gas,115000.0,automatic,SUV,42.6823,-86.0098
15493,7188180585,3000,2006.0,volvo,xc90,fair,8 cylinders,gas,150000.0,automatic,SUV,40.8721,-80.4612
15497,7184708846,11995,2011.0,ford,edge,excellent,6 cylinders,gas,105427.0,automatic,SUV,44.5204,-88.0665
15505,7179520523,19990,2015.0,ford,explorer xlt sport utility,good,6 cylinders,gas,46775.0,other,SUV,35.4,-80.59
15508,7179520482,18590,2016.0,ford,edge sel sport utility 4d,good,6 cylinders,gas,43815.0,automatic,SUV,35.4,-80.59
15509,7179520484,17590,2015.0,jeep,grand cherokee laredo sport,good,6 cylinders,other,100780.0,other,SUV,35.4,-80.59
15510,7184628972,49900,2016.0,gmc,yukon denali,excellent,8 cylinders,gas,27000.0,automatic,SUV,44.5463,-88.1021
15512,7190574929,4800,2008.0,lexus,rx350,excellent,6 cylinders,gas,270000.0,automatic,SUV,40.7216,-74.3292
15514,7190571632,17500,2017.0,nissan,rogue sv awd,excellent,4 cylinders,gas,19.0,automatic,SUV,41.0928,-74.2659
15517,7190571071,18499,2017.0,nissan,rogue sv awd,excellent,4 cylinders,gas,18.0,automatic,SUV,41.0928,-74.2659
15518,7184617955,6800,2011.0,ford,escape,good,6 cylinders,other,123054.0,automatic,SUV,44.482,-88.0205
15520,7190539959,3399,2006.0,chevrolet,equinox lt,like new,6 cylinders,gas,114000.0,automatic,SUV,40.791,-74.0634
15525,7192125526,12400,2014.0,audi,q5,good,4 cylinders,gas,110800.0,automatic,SUV,42.8993,-86.093
15526,7193627354,14853,2016.0,hyundai,tucson,excellent,4 cylinders,gas,58673.0,automatic,SUV,41.2464,-81.3585
15527,7185211517,11295,2008.0,gmc,yukon denali,good,8 cylinders,gas,200816.0,automatic,SUV,45.7347,-108.598
15530,7190530755,3499,2007.0,dodge,durango slt,like new,8 cylinders,gas,117000.0,automatic,SUV,40.791,-74.0634
15540,7190500398,15350,2016.0,kia,soul + automatic,excellent,4 cylinders,gas,14435.0,automatic,SUV,40.6664,-74.1192
15546,7194565750,35995,2014.0,toyota,fj cruiser 4x4,good,6 cylinders,gas,58714.0,automatic,SUV,20.7478,-156.455
15550,7193609948,2500,2006.0,jeep,grand cherokee,good,6 cylinders,gas,134000.0,automatic,SUV,41.4145,-81.7863
15553,7193604153,5800,2008.0,jeep,liberty sport,excellent,6 cylinders,gas,99775.0,automatic,SUV,41.6302,-81.4076
15564,7193521698,18000,2017.0,nissan,pathfinder sv sport,good,6 cylinders,gas,46791.0,automatic,SUV,41.59,-81.51
15577,7194556394,18995,2017.0,nissan,rogue sv,excellent,4 cylinders,gas,33381.0,automatic,SUV,21.4039,-157.98
15578,7183801597,10995,2012.0,jeep,compass,excellent,4 cylinders,gas,95502.0,automatic,SUV,39.4945,-119.789
15579,7194951730,6700,2008.0,honda,cr-v lx,good,4 cylinders,gas,105000.0,automatic,SUV,40.0014,-83.1603
15582,7183801432,0,2007.0,gmc,yukon xl denali,excellent,8 cylinders,gas,97211.0,automatic,SUV,39.4945,-119.789
15585,7194918849,1000,2013.0,chevrolet,traverse lt,like new,6 cylinders,gas,92000.0,automatic,SUV,39.956,-82.7712
15587,7194917852,1000,2007.0,cadillac,escalade,like new,8 cylinders,hybrid,172000.0,automatic,SUV,39.956,-82.7712
15588,7194556212,28995,2016.0,toyota,sequoia sr5,good,6 cylinders,gas,102870.0,automatic,SUV,20.7737,-156.453
15589,7194916611,7995,2008.0,ford,expedition xlt,like new,8 cylinders,gas,146000.0,automatic,SUV,39.956,-82.7713
15591,7190409506,6900,2011.0,mazda,cx-5 grand touring sport,excellent,6 cylinders,gas,135.0,automatic,SUV,40.8789,-74.1425
15592,7194555818,11995,2011.0,honda,cr-v,good,4 cylinders,gas,121405.0,automatic,SUV,20.7741,-156.452
15593,7194555831,19595,2017.0,nissan,rogue sv,excellent,4 cylinders,gas,24807.0,automatic,SUV,21.4039,-157.98
15594,7194555800,10995,2008.0,lexus,rx350 rx 350,excellent,6 cylinders,gas,108062.0,automatic,SUV,21.4039,-157.98
15599,7194555781,11995,2002.0,jeep,wrangler sport 4wd,excellent,6 cylinders,gas,99307.0,manual,SUV,21.4039,-157.98
15603,7194555754,20995,2017.0,mazda,cx-5 cx5 cx 5 sport,excellent,4 cylinders,gas,18115.0,automatic,SUV,21.4039,-157.98
15609,7194555720,24995,2019.0,volkswagen,tiguan se,excellent,4 cylinders,gas,8681.0,automatic,SUV,21.4039,-157.98
15614,7194555695,24995,2019.0,volkswagen,tiguan se,excellent,4 cylinders,gas,7669.0,automatic,SUV,21.4039,-157.98
15615,7193273462,17650,2017.0,buick,encore,good,4 cylinders,gas,34000.0,automatic,SUV,42.4723,-85.7035
15621,7193265821,16990,2019.0,chevrolet,equinox,good,4 cylinders,gas,93000.0,automatic,SUV,42.4723,-85.7035
15622,7184533919,4500,1986.0,gmc,1500 suburban,excellent,8 cylinders,diesel,79000.0,automatic,SUV,45.614,-108.387
15623,7181710402,4250,2004.0,lincoln,navigator,good,8 cylinders,gas,217000.0,automatic,SUV,44.0786,-103.234
15627,7194897504,1000,2010.0,jeep,liberty limited 4x4,like new,6 cylinders,gas,143000.0,automatic,SUV,39.9561,-82.7712
15631,7193265453,22875,2016.0,nissan,murano,good,6 cylinders,gas,37267.0,automatic,SUV,42.4723,-85.7035
15632,7193265075,8990,2011.0,chevrolet,equinox,good,4 cylinders,gas,125372.0,automatic,SUV,42.4723,-85.7035
15634,7193264636,13000,2018.0,chevrolet,trax,good,4 cylinders,gas,69645.0,automatic,SUV,42.4723,-85.7035
15635,7194890787,4995,2001.0,nissan,pathfinder le,excellent,6 cylinders,gas,1.0,automatic,SUV,39.956,-82.7712
15639,7193264204,18450,2018.0,buick,encore,good,4 cylinders,gas,48700.0,automatic,SUV,42.4723,-85.7035
15640,7193263780,19550,2018.0,ford,explorer,good,4 cylinders,gas,112500.0,automatic,SUV,42.4723,-85.7035
15641,7194888220,5995,2010.0,mercury,mariner premier 4x4,like new,6 cylinders,gas,132000.0,automatic,SUV,39.956,-82.7713
15646,7193263339,13675,2017.0,chevrolet,trax,good,4 cylinders,gas,44779.0,automatic,SUV,42.4723,-85.7035
15647,7192746718,14900,2005.0,chevrolet,avalanche,excellent,8 cylinders,gas,96000.0,automatic,SUV,36.6955,-93.115
15648,7184185461,5200,2004.0,gmc,envoy xuv,excellent,6 cylinders,gas,116500.0,automatic,SUV,46.0821,-108.809
15653,7193262596,15995,2015.0,nissan,murano,good,6 cylinders,gas,125269.0,automatic,SUV,42.4723,-85.7035
15654,7193262218,13500,2018.0,chevrolet,trax,good,4 cylinders,gas,53593.0,automatic,SUV,42.4723,-85.7035
15655,7188030954,3500,2007.0,jeep,commander limited,fair,8 cylinders,gas,163000.0,automatic,SUV,40.685,-80.1071
15657,7190341430,5900,2012.0,hyundai,santa fe,excellent,4 cylinders,gas,125000.0,automatic,SUV,40.8789,-74.1425
15658,7193261825,14900,2015.0,jeep,grand cherokee,good,6 cylinders,gas,130500.0,automatic,SUV,42.4723,-85.7035
15660,7188014922,25600,2019.0,infiniti,qx60,excellent,6 cylinders,gas,61804.0,automatic,SUV,40.6252,-79.9443
15661,7190335284,15100,2015.0,subaru,forester,good,4 cylinders,gas,52148.0,automatic,SUV,41.2798,-73.9265
15665,7193260721,17990,2018.0,chevrolet,equinox,good,4 cylinders,gas,63243.0,automatic,SUV,42.4723,-85.7035
15667,7193260333,17900,2015.0,cadillac,srx,good,6 cylinders,gas,85000.0,automatic,SUV,42.4723,-85.7035
15673,7193138778,10500,2011.0,ford,edge sel,good,6 cylinders,gas,93600.0,automatic,SUV,42.2638,-85.6595
15680,7192989134,5850,2005.0,honda,crv-ex awd,excellent,4 cylinders,gas,180404.0,automatic,SUV,42.2946,-85.6682
15682,7192965401,12997,2014.0,ford,explorer police 4wd,good,6 cylinders,gas,93402.0,automatic,SUV,42.6746,-85.6432
15683,7192963859,11997,2013.0,ford,explorer police 4wd,good,6 cylinders,gas,96001.0,automatic,SUV,42.6746,-85.6432
15684,7190313414,5900,2007.0,chrysler,aspen limited,good,8 cylinders,gas,136458.0,automatic,SUV,41.0915,-74.375
15695,7192616797,9997,2015.0,jeep,patriot latitude 4wd,good,4 cylinders,gas,108630.0,automatic,SUV,42.6746,-85.6432
15698,7192608245,13997,2014.0,ford,explorer xlt 4wd,good,6 cylinders,gas,108453.0,automatic,SUV,42.6746,-85.6432
15703,7183797101,12995,2013.0,jeep,grand cherokee laredo,excellent,6 cylinders,gas,107154.0,automatic,SUV,44.6105,-88.0491
15705,7192605550,13997,2016.0,ford,explorer base 4wd,good,6 cylinders,gas,121496.0,automatic,SUV,42.6743,-85.644
15706,7190288160,4400,2004.0,jeep,grand cherokee laredo,excellent,6 cylinders,gas,130000.0,automatic,SUV,40.8764,-74.0838
15707,7190283109,7950,2013.0,ford,edge,good,6 cylinders,gas,132000.0,automatic,SUV,40.9755,-74.0285
15715,7178880285,18900,2017.0,nissan,pathfinder s sport,good,6 cylinders,gas,35413.0,automatic,SUV,35.4,-80.59
15716,7192595788,16997,2015.0,ford,edge titanium awd,good,4 cylinders,gas,74754.0,automatic,SUV,42.6745,-85.6437
15718,7178880265,20990,2019.0,jeep,cherokee latitude sport,good,6 cylinders,gas,15971.0,other,SUV,35.4,-80.59
15725,7194882581,3995,2005.0,chrysler,pacifica touring,like new,6 cylinders,gas,69000.0,automatic,SUV,39.956,-82.7713
15726,7187441395,8000,2006.0,bmw,x5 3.0i,like new,6 cylinders,gas,127710.0,automatic,SUV,45.6601,-110.934
15730,7178699774,800,2002.0,jeep,liberty sport,fair,6 cylinders,gas,178203.0,automatic,SUV,34.2838,-78.2607
15731,7187244952,13000,2013.0,toyota,rav4,excellent,4 cylinders,gas,137943.0,automatic,SUV,45.7725,-111.169
15732,7187244793,16888,2013.0,toyota,highlander,excellent,6 cylinders,gas,127497.0,automatic,SUV,45.7725,-111.169
15737,7178686731,8900,2010.0,jeep,liberty limited 4x4,excellent,6 cylinders,gas,150971.0,automatic,SUV,34.211,-77.8922
15746,7181857885,14995,2018.0,dodge,journey se,excellent,4 cylinders,gas,34500.0,automatic,SUV,43.5488,-96.7905
15747,7181856715,6995,2008.0,hyundai,santa fe limited,excellent,6 cylinders,gas,120000.0,automatic,SUV,43.5488,-96.7905
15748,7183794638,8995,2009.0,buick,enclave cxl awd,excellent,6 cylinders,gas,130380.0,automatic,SUV,44.6105,-88.0491
15749,7192580364,0,2016.0,chevrolet,silverado 1500 lt,excellent,8 cylinders,gas,162777.0,automatic,SUV,34.7025,-92.3454
15752,7194882140,3995,2000.0,lexus,rx300,like new,6 cylinders,gas,151000.0,automatic,SUV,39.956,-82.7713
