,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
19474,7193470597,9900,2014.0,honda,insight hatchback,excellent,4 cylinders,hybrid,59215.0,automatic,hatchback,21.3312,-157.884
19486,7186414602,4950,2014.0,chevrolet,spark,good,4 cylinders,gas,91000.0,manual,hatchback,43.4224,-88.1845
19515,7181842384,19900,2018.0,toyota,prius,excellent,4 cylinders,hybrid,28286.0,automatic,hatchback,36.3107,-82.381
19530,7193668312,8500,2013.0,mazda,3,excellent,4 cylinders,gas,91300.0,automatic,hatchback,36.1172,-96.1194
19533,7193664951,0,2007.0,nissan,versa,excellent,4 cylinders,gas,122113.0,automatic,hatchback,35.72,-96.9539
19549,7188764826,358,2017.0,infiniti,qx50 sport utility 4d,good,6 cylinders,gas,23847.0,automatic,hatchback,33.7792,-84.4118
19573,7192279370,3800,2008.0,chrysler,pt cruiser touring,good,4 cylinders,gas,130407.0,automatic,hatchback,39.4852,-77.8954
19574,7192278822,3800,2007.0,chevrolet,hhr,good,6 cylinders,gas,161962.0,automatic,hatchback,39.4852,-77.8954
19591,7193458201,13750,2017.0,ford,fiesta st,good,4 cylinders,gas,30000.0,manual,hatchback,36.1042,-96.0244
19592,7191253609,0,2016.0,kia,forte ex,like new,4 cylinders,gas,19115.0,automatic,hatchback,39.3701,-78.0242
19622,7188496920,9900,2013.0,honda,fit,good,4 cylinders,gas,33512.0,automatic,hatchback,40.8582,-75.2751
19628,7190477449,7600,2011.0,toyota,prius,excellent,4 cylinders,hybrid,43300.0,automatic,hatchback,35.1192,-106.724
19697,7193092869,3600,2004.0,audi,tt,good,4 cylinders,gas,159000.0,manual,hatchback,44.0383,-88.7058
19724,7195052987,9900,2016.0,fiat,500x easy,excellent,4 cylinders,gas,80300.0,automatic,hatchback,44.0928,-121.294
19751,7192968724,10000,2015.0,volkswagen,golf,excellent,4 cylinders,gas,103243.0,automatic,hatchback,44.4737,-88.0631
19757,7192958130,15995,2015.0,ford,focus,excellent,4 cylinders,gas,81065.0,manual,hatchback,44.5204,-88.0665
19768,7187233107,12000,2015.0,mini,cooper,new,4 cylinders,gas,42000.0,automatic,hatchback,33.6685,-116.308
19784,7194992985,9995,2011.0,mini,cooper hardtop,good,4 cylinders,gas,62429.0,automatic,hatchback,44.0915,-121.407
19793,7186272654,1900,2003.0,chrysler,pt cruiser,excellent,4 cylinders,gas,76300.0,automatic,hatchback,42.6593,-87.8113
19806,7181587468,15000,2016.0,volkswagen,gti,excellent,4 cylinders,gas,85500.0,manual,hatchback,36.3445,-82.2015
19887,7189853469,11999,2019.0,subaru,impreza,excellent,4 cylinders,gas,36000.0,automatic,hatchback,40.0846,-75.0383
19894,7181902591,6980,2007.0,mini,cooper,good,4 cylinders,gas,65928.0,manual,hatchback,34.5866,-83.7612
19928,7181548387,0,2015.0,ford,focus,excellent,4 cylinders,gas,99900.0,automatic,hatchback,33.4065,-86.9597
19966,7188579060,9495,2017.0,fiat,500e,excellent,other,gas,17270.0,automatic,hatchback,38.615,-121.272
19968,7188578906,9495,2017.0,fiat,500e,excellent,other,gas,16624.0,automatic,hatchback,38.615,-121.272
19977,7191423378,7200,2012.0,volkswagen,golf tdi,excellent,4 cylinders,diesel,122000.0,automatic,hatchback,40.0546,-105.282
19982,7191354518,0,2000.0,honda,civic dx hatchback,fair,4 cylinders,gas,187000.0,automatic,hatchback,40.1559,-105.162
20001,7190652378,10995,2012.0,mini,cooper countryman s all4,excellent,4 cylinders,gas,69222.0,automatic,hatchback,40.0375,-105.277
20053,7188900251,3650,2008.0,dodge,caliber,excellent,4 cylinders,gas,145154.0,automatic,hatchback,34.4693,-84.5067
20065,7182948833,14000,2016.0,hyundai,veloster,excellent,6 cylinders,gas,60000.0,manual,hatchback,34.7789,-86.5438
20070,7193739137,6995,2014.0,mazda,mazda2,excellent,4 cylinders,gas,69923.0,automatic,hatchback,43.6113,-116.244
20089,7182165878,12900,2012.0,bmw,535i gt,excellent,6 cylinders,gas,122000.0,automatic,hatchback,34.325,-87.2867
20113,7185961575,7970,2008.0,audi,a3,excellent,4 cylinders,gas,86402.0,automatic,hatchback,33.7412,-116.357
20116,7194466298,5995,2015.0,chevrolet,sonic,good,4 cylinders,gas,137233.0,automatic,hatchback,45.5248,-122.656
20129,7185856134,5450,2010.0,honda,cr .v,excellent,4 cylinders,gas,199000.0,automatic,hatchback,33.7644,-116.34
20141,7182271105,10200,2013.0,ford,focus,excellent,4 cylinders,gas,42000.0,automatic,hatchback,30.5012,-87.8835
20166,7181934661,9995,1994.0,chevrolet,corvette,good,8 cylinders,gas,96307.0,automatic,hatchback,30.8031,-88.1409
20196,7194365328,15000,2015.0,mini,hardtop 4-door,like new,4 cylinders,gas,25000.0,automatic,hatchback,44.2415,-121.011
20206,7191211391,6000,2010.0,nissan,rogue,good,4 cylinders,gas,105350.0,automatic,hatchback,38.7378,-104.646
20253,7190974821,4995,2008.0,mini,cooper,good,4 cylinders,gas,135496.0,other,hatchback,38.8205,-104.825
20268,7190824554,3995,2004.0,toyota,scion xa,excellent,4 cylinders,gas,150000.0,automatic,hatchback,42.6847,-73.7354
20269,7190953080,9875,2010.0,toyota,prius,excellent,4 cylinders,hybrid,61000.0,automatic,hatchback,38.85,-104.808
20274,7190936680,3900,2000.0,volkswagen,beetle,good,4 cylinders,gas,176000.0,manual,hatchback,38.9129,-104.773
20352,7187192825,1500,2001.0,subaru,outback,good,4 cylinders,gas,218893.0,automatic,hatchback,35.999,-79.9293
20375,7192583162,7990,2013.0,ford,focus se hatchback,like new,4 cylinders,gas,69717.0,automatic,hatchback,44.1955,-88.5442
20380,7181901248,7995,2015.0,hyundai,veloster,excellent,4 cylinders,gas,76725.0,automatic,hatchback,42.925,-112.466
20401,7179463576,2500,2005.0,ford,focus se sedan,fair,4 cylinders,gas,185000.0,automatic,hatchback,41.7122,-70.9116
20421,7182880042,10900,2016.0,kia,soul,excellent,4 cylinders,gas,31918.0,manual,hatchback,46.2069,-116.896
20450,7179369216,6500,2004.0,pontiac,vibe,excellent,4 cylinders,gas,99389.0,automatic,hatchback,41.2464,-95.8565
20458,7192494435,2900,2007.0,chevrolet,malibu maxx lt,good,6 cylinders,gas,160000.0,automatic,hatchback,44.0386,-88.7064
20485,7190296495,4500,2007.0,hyundai,accent,good,4 cylinders,gas,95763.0,automatic,hatchback,39.7401,-105.058
20563,7185736746,7900,2012.0,toyota,yaris le 1.5l,like new,4 cylinders,gas,51000.0,automatic,hatchback,42.5201,-88.1387
20639,7182352255,21995,2018.0,subaru,impreza awd,like new,4 cylinders,gas,29738.0,automatic,hatchback,61.1663,-149.858
20669,7189316081,16800,2019.0,honda,civic ex-l hatchback,like new,4 cylinders,gas,4601.0,automatic,hatchback,40.2892,-75.2149
20671,7184676399,16500,2018.0,toyota,prius,salvage,4 cylinders,hybrid,34000.0,automatic,hatchback,33.8414,-116.535
20679,7192337834,4900,2004.0,toyota,prius hybrid,excellent,4 cylinders,hybrid,145914.0,automatic,hatchback,44.2745,-88.6791
20747,7184352550,10999,2012.0,mini,cooper hardtop s,excellent,4 cylinders,gas,55542.0,other,hatchback,33.7456,-116.362
20748,7193795139,13999,2016.0,kia,forte,excellent,4 cylinders,gas,33941.0,automatic,hatchback,44.283,-121.174
20767,7195180810,4000,2004.0,volkswagen,beetle,good,4 cylinders,gas,108700.0,manual,hatchback,43.6186,-116.433
20840,7189115692,3799,2007.0,honda,fit sport,good,4 cylinders,gas,160000.0,manual,hatchback,40.1166,-75.0198
20848,7184247979,7499,2012.0,ford,focus se,excellent,4 cylinders,gas,82260.0,automatic,hatchback,33.7456,-116.362
20855,7189044837,2995,2008.0,chrysler,pt cruiser,excellent,4 cylinders,gas,140978.0,automatic,hatchback,40.068,-74.8454
20921,7186463777,6500,2006.0,bmw,530xi wagon,excellent,6 cylinders,gas,191000.0,automatic,hatchback,35.5727,-77.3116
20923,7185896567,6900,2015.0,ford,focus se,like new,4 cylinders,gas,122785.0,automatic,hatchback,34.7674,-77.4911
20969,7194972416,6588,2014.0,chevrolet,spark,good,4 cylinders,gas,91303.0,automatic,hatchback,43.6307,-116.251
20973,7193440590,5990,2002.0,subaru,impreza,good,4 cylinders,gas,172000.0,automatic,hatchback,44.0223,-121.299
20997,7188463466,10000,2014.0,chevrolet,volt,good,4 cylinders,hybrid,83016.0,automatic,hatchback,42.1621,-75.8937
21006,7190648861,4995,2014.0,chevrolet,sonic ls,excellent,4 cylinders,gas,115000.0,manual,hatchback,42.6878,-73.6383
21018,7194883730,12988,2014.0,nissan,juke,good,4 cylinders,gas,78509.0,automatic,hatchback,43.6307,-116.251
21019,7193432522,7990,2006.0,subaru,impreza,good,4 cylinders,gas,128000.0,automatic,hatchback,44.0223,-121.299
21020,7193432003,7990,2008.0,subaru,impreza,good,4 cylinders,gas,135000.0,automatic,hatchback,44.0223,-121.299
21055,7179959445,14900,2015.0,mazda,3,excellent,4 cylinders,gas,36600.0,automatic,hatchback,42.371,-72.6377
21076,7194857097,8988,2016.0,ford,focus se hatchback,excellent,4 cylinders,gas,71635.0,automatic,hatchback,43.5871,-116.533
21077,7188794258,10595,2012.0,honda,pilot ex-l,good,6 cylinders,gas,165148.0,automatic,hatchback,40.0418,-75.4696
21080,7188784206,15950,2017.0,toyota,prius v,excellent,4 cylinders,gas,24500.0,automatic,hatchback,40.1778,-74.9599
21151,7183997457,12950,2014.0,bmw,i3 mega world,excellent,other,gas,50893.0,automatic,hatchback,33.7591,-116.307
21187,7178557882,3700,2007.0,dodge,caliber,good,4 cylinders,gas,103220.0,automatic,hatchback,40.8263,-96.6914
21243,7194577114,7940,2011.0,toyota,prius two,like new,4 cylinders,hybrid,316105.0,automatic,hatchback,44.6309,-123.067
21267,7178913591,7990,2010.0,toyota,prius v hybrid,excellent,4 cylinders,hybrid,135517.0,automatic,hatchback,42.0852,-72.6198
21272,7178898703,15990,2013.0,infiniti,ex ex37 sport utility,good,6 cylinders,gas,78959.0,automatic,hatchback,42.11,-72.53
21291,7187264260,12000,2012.0,chevrolet,volt,excellent,4 cylinders,electric,117600.0,automatic,hatchback,35.7694,-79.1755
21308,7194805644,24980,2018.0,nissan,rogue sport sl awd,excellent,4 cylinders,gas,35463.0,automatic,hatchback,47.7177,-117.412
21309,7194488893,6984,2014.0,chevrolet,spark,excellent,4 cylinders,gas,30895.0,manual,hatchback,44.5855,-123.257
21325,7194671356,1800,2003.0,subaru,outback,good,4 cylinders,gas,239500.0,automatic,hatchback,43.5542,-116.593
21401,7186859612,2900,2005.0,toyota,prius two,good,4 cylinders,hybrid,288688.0,automatic,hatchback,44.3758,-89.8062
21504,7183312437,1850,2010.0,chevrolet,hhr,fair,4 cylinders,gas,217449.0,automatic,hatchback,44.9064,-89.5818
21516,7187609706,18903,2017.0,fiat,500,excellent,4 cylinders,gas,3188.0,automatic,hatchback,42.84,-106.367
21525,7194555098,3950,2011.0,chevrolet,hhr,excellent,4 cylinders,gas,185180.0,manual,hatchback,43.5867,-116.551
21568,7186034418,8700,1984.0,ford,mustang,excellent,4 cylinders,gas,37688.0,manual,hatchback,41.1437,-104.796
21591,7194510923,10991,2012.0,chevrolet,volt,excellent,4 cylinders,hybrid,65100.0,automatic,hatchback,43.605,-116.612
21592,7188047805,8800,2010.0,mazda,3s,good,4 cylinders,gas,89619.0,automatic,hatchback,30.6906,-83.1753
21623,7194491689,20995,2017.0,subaru,forester 2.5i,excellent,4 cylinders,gas,26421.0,automatic,hatchback,43.619,-116.247
21643,7195198491,2600,2007.0,honda,fit sport,good,4 cylinders,gas,249999.0,manual,hatchback,45.3195,-118.092
21665,7195095108,13500,2013.0,volkswagen,gti,excellent,4 cylinders,gas,80000.0,automatic,hatchback,44.0454,-123.042
21674,7189626498,9800,2012.0,toyota,prius v hybrid,good,4 cylinders,hybrid,126166.0,automatic,hatchback,33.243,-86.8173
21690,7194967448,3995,2007.0,nissan,versa s,good,4 cylinders,gas,180274.0,automatic,hatchback,44.0481,-123.123
21707,7194734858,9000,1983.0,toyota,corolla,good,4 cylinders,gas,31541.0,manual,hatchback,44.0611,-123.015
21713,7194469354,0,2016.0,ford,focus se,excellent,4 cylinders,gas,90000.0,automatic,hatchback,43.6191,-116.259
21719,7194450542,3995,2007.0,dodge,caliber sxt,good,4 cylinders,gas,134000.0,manual,hatchback,43.6191,-116.259
21753,7194636145,8995,2009.0,toyota,prius,excellent,4 cylinders,gas,116781.0,automatic,hatchback,44.0662,-123.139
21785,7194630475,12995,2012.0,lexus,ct,excellent,4 cylinders,gas,94484.0,automatic,hatchback,44.0661,-123.139
21851,7194455479,5995,2015.0,chevrolet,sonic,good,4 cylinders,gas,137233.0,automatic,hatchback,45.5248,-122.656
21909,7194243428,999,2001.0,subaru,forester l,good,4 cylinders,gas,231002.0,automatic,hatchback,44.046,-122.977
21933,7193963695,5995,2009.0,toyota,matrix sport wagon,excellent,4 cylinders,gas,187483.0,automatic,hatchback,44.0534,-123.119
21944,7193868475,12999,2013.0,volkswagen,gti,excellent,4 cylinders,gas,107000.0,other,hatchback,44.1005,-123.133
21955,7193863506,6999,2006.0,subaru,impreza wagon,excellent,4 cylinders,gas,133500.0,manual,hatchback,44.1005,-123.133
21965,7193859559,6999,2007.0,toyota,prius,excellent,4 cylinders,hybrid,153000.0,automatic,hatchback,44.1005,-123.133
21967,7193858779,8999,2009.0,toyota,prius,excellent,4 cylinders,gas,90200.0,automatic,hatchback,44.1005,-123.133
22001,7193719533,15995,2015.0,toyota,prius,excellent,4 cylinders,gas,39821.0,automatic,hatchback,44.0481,-123.123
22003,7194378132,10500,2012.0,honda,fit sport hatchback,excellent,4 cylinders,gas,58000.0,automatic,hatchback,43.7069,-116.362
22009,7181264069,10495,2018.0,chevrolet,spark ls,excellent,4 cylinders,gas,43586.0,automatic,hatchback,44.0442,-123.003
22018,7194353782,15000,2016.0,ford,c-max energi,excellent,4 cylinders,gas,39558.0,automatic,hatchback,43.6185,-116.337
22023,7193137981,15995,2015.0,ford,focus,excellent,4 cylinders,gas,81065.0,manual,hatchback,44.5204,-88.0665
22044,7194349076,14000,2016.0,honda,fit,excellent,4 cylinders,gas,47335.0,automatic,hatchback,43.6185,-116.337
22065,7192878369,14000,2019.0,ford,fiesta se hatchback,like new,4 cylinders,gas,19790.0,automatic,hatchback,44.7151,-87.6609
22066,7194346001,19000,2016.0,mazda,mazda3,excellent,4 cylinders,gas,33360.0,automatic,hatchback,43.6185,-116.337
22095,7188261133,0,2017.0,nissan,versa note,excellent,4 cylinders,gas,63551.0,automatic,hatchback,40.0093,-75.0721
22121,7190514581,18000,2015.0,lexus,ct 200h,excellent,4 cylinders,gas,69300.0,automatic,hatchback,36.7039,-105.595
22155,7180601868,15000,2016.0,honda,fit,excellent,4 cylinders,gas,53000.0,automatic,hatchback,44.6363,-123.105
22161,7191784853,5999,2015.0,chevrolet,sonic lt,excellent,4 cylinders,gas,86000.0,automatic,hatchback,44.4914,-87.9267
22265,7193437233,7000,2013.0,ford,fiesta se,excellent,4 cylinders,gas,57000.0,automatic,hatchback,42.1919,-121.724
22313,7188218443,17295,2017.0,chevrolet,cruze,excellent,4 cylinders,gas,45941.0,automatic,hatchback,40.0093,-75.0721
22319,7188353772,10995,2012.0,mazda,mazda3,good,4 cylinders,gas,86985.0,automatic,hatchback,30.4129,-87.3092
22343,7194434310,5995,2015.0,chevrolet,sonic,good,4 cylinders,gas,137233.0,automatic,hatchback,45.5249,-122.656
22368,7189764349,23999,2020.0,hyundai,veloster turbo r spec,like new,4 cylinders,gas,1573.0,manual,hatchback,61.1664,-149.847
22387,7179456132,3699,2005.0,pontiac,vibe,good,4 cylinders,gas,177395.0,automatic,hatchback,44.626,-123.057
22412,7193982101,3995,2007.0,dodge,caliber sxt,good,4 cylinders,gas,134000.0,manual,hatchback,43.6191,-116.259
22473,7193674867,2000,2001.0,volvo,v70 xc awd,good,5 cylinders,gas,151200.0,automatic,hatchback,42.3363,-122.84
22488,7188468366,6500,2010.0,toyota,prius hybrid,good,4 cylinders,hybrid,152831.0,automatic,hatchback,61.3114,-149.508
22507,7194700372,4200,2005.0,mini,cooper,good,4 cylinders,gas,122000.0,manual,hatchback,43.974,-124.103
22555,7189338511,3500,2003.0,pontiac,vibe,good,4 cylinders,gas,179000.0,automatic,hatchback,34.7055,-112.009
22577,7186168233,18999,2020.0,nissan,kicks,good,4 cylinders,gas,3241.0,automatic,hatchback,40.5168,-122.383
22592,7189779537,4495,2009.0,chevrolet,hhr lt,excellent,4 cylinders,gas,116557.0,automatic,hatchback,34.4228,-114.125
22603,7188541846,4495,2007.0,dodge,caliber r/t,excellent,4 cylinders,gas,108956.0,automatic,hatchback,34.4228,-114.125
22608,7188103439,12000,2014.0,toyota,prius 3,excellent,other,hybrid,67000.0,automatic,hatchback,35.106,-114.595
22633,7192614110,3800,2011.0,chevrolet,hhr,excellent,4 cylinders,gas,114000.0,automatic,hatchback,43.5446,-91.7806
22637,7192610104,6800,2013.0,ford,c-max energi sel,good,4 cylinders,hybrid,137000.0,automatic,hatchback,43.5446,-91.7806
22654,7191816360,7800,2014.0,chevrolet,spark 1.2 l,excellent,4 cylinders,gas,46500.0,manual,hatchback,44.8087,-95.5516
22681,7192618654,20991,2017.0,toyota,prius two,like new,4 cylinders,gas,28403.0,automatic,hatchback,45.5537,-94.2174
22683,7193301624,6995,2012.0,ford,focus sel,like new,4 cylinders,gas,102581.0,automatic,hatchback,42.698,-87.8973
22684,7193289432,5485,2013.0,chevrolet,spark ls,like new,4 cylinders,gas,115500.0,automatic,hatchback,42.698,-87.8973
22697,7193922860,21500,2016.0,subaru,forester,excellent,4 cylinders,gas,49800.0,automatic,hatchback,43.6498,-116.431
22723,7179152389,6588,2014.0,chevrolet,spark,good,4 cylinders,gas,91303.0,automatic,hatchback,43.6307,-116.251
22803,7193805622,10500,2012.0,mini,cooper,excellent,4 cylinders,gas,54000.0,automatic,hatchback,43.7069,-116.362
22808,7192605352,3650,2002.0,chrysler,pt cruiser,good,4 cylinders,gas,112000.0,automatic,hatchback,38.3029,-91.6414
22814,7192431870,28999,2020.0,chevrolet,bolt,like new,other,electric,72.0,automatic,hatchback,38.614,-92.5711
22840,7192274291,6300,2008.0,toyota,prius,excellent,4 cylinders,hybrid,100000.0,automatic,hatchback,38.835,-91.9562
22847,7192269354,11800,2016.0,toyota,prius,excellent,4 cylinders,hybrid,119180.0,automatic,hatchback,38.835,-91.9562
22848,7192268736,2400,2005.0,toyota,prius,fair,4 cylinders,hybrid,299999.0,automatic,hatchback,38.8347,-91.9563
22911,7194256074,12990,2012.0,hyundai,veracruz limited sport,good,6 cylinders,gas,95129.0,automatic,hatchback,32.35,-86.28
22924,7193258302,9995,2013.0,mazda,mazda3,good,4 cylinders,gas,97000.0,automatic,hatchback,37.2096,-93.2662
22934,7193123752,7000,2013.0,hyundai,veloster,excellent,4 cylinders,gas,146000.0,automatic,hatchback,36.6107,-93.2286
22939,7193047284,0,2017.0,chevrolet,volt,excellent,4 cylinders,hybrid,37345.0,automatic,hatchback,37.2041,-93.2272
23020,7192274773,6300,2008.0,toyota,prius,excellent,4 cylinders,hybrid,100000.0,automatic,hatchback,38.835,-91.9562
23022,7192269966,11800,2016.0,toyota,prius,excellent,4 cylinders,hybrid,119180.0,automatic,hatchback,38.835,-91.9562
23023,7192268936,2400,2005.0,toyota,prius,fair,4 cylinders,hybrid,299999.0,automatic,hatchback,38.835,-91.9562
23037,7193775757,1750,1985.0,volkswagen,golf,fair,4 cylinders,gas,114000.0,manual,hatchback,32.4715,-86.4831
23088,7188267740,18991,2018.0,subaru,impreza 2.0i premium,excellent,4 cylinders,gas,29185.0,automatic,hatchback,35.858,-84.1194
23124,7192404702,7999,1985.0,mazda,rx& gs,excellent,other,gas,104350.0,manual,hatchback,45.7753,-108.652
23162,7193126441,3900,2005.0,hyundai,accent gs,fair,4 cylinders,gas,115000.0,automatic,hatchback,45.7292,-111.098
23208,7191078612,9000,2006.0,dodge,magnum sxt,excellent,6 cylinders,gas,113468.0,automatic,hatchback,40.4961,-105.0
23214,7190985149,9999,2013.0,mini,cooper,excellent,4 cylinders,gas,67000.0,manual,hatchback,40.4408,-104.893
23293,7187699144,5950,2009.0,honda,fit rs hatchback,excellent,4 cylinders,gas,170000.0,automatic,hatchback,39.5275,-119.776
23343,7191381227,10500,2013.0,toyota,prius,excellent,4 cylinders,hybrid,72500.0,automatic,hatchback,39.6512,-106.323
23378,7187358352,15990,2015.0,honda,fit ex,excellent,4 cylinders,gas,30299.0,automatic,hatchback,39.4956,-119.79
23442,7190984000,4000,2009.0,subaru,impreza outback sport,good,4 cylinders,gas,189000.0,manual,hatchback,37.3185,-107.453
23445,7190882530,10950,2016.0,chevrolet,trax ls,excellent,4 cylinders,gas,49000.0,automatic,hatchback,37.3459,-108.29
23472,7189498401,8995,2014.0,ford,fiesta - titanium,excellent,4 cylinders,gas,60676.0,manual,hatchback,39.9707,-76.7058
23496,7189897712,12300,2016.0,ford,cmax energi,like new,4 cylinders,hybrid,54200.0,automatic,hatchback,39.1032,-108.549
23530,7189496990,6995,2009.0,nissan,versa - sl hatchback,excellent,4 cylinders,gas,69153.0,automatic,hatchback,39.9707,-76.7058
23545,7186898126,5550,2008.0,toyota,prius hybrid,excellent,4 cylinders,hybrid,168700.0,automatic,hatchback,39.6412,-119.873
23555,7190940706,3500,2006.0,chevrolet,malibu maxx ss,good,6 cylinders,gas,163770.0,automatic,hatchback,41.6052,-72.8727
23619,7190475573,3299,2004.0,subaru,forester 2.5 xs,good,4 cylinders,gas,177800.0,automatic,hatchback,41.4049,-72.4643
23623,7190412584,1800,1999.0,toyota,camry,good,4 cylinders,gas,221.0,automatic,hatchback,41.8501,-72.4649
23659,7190745035,5799,2011.0,ford,fiesta se,good,4 cylinders,gas,82411.0,automatic,hatchback,42.9897,-78.8732
23752,7192336150,24980,2018.0,nissan,rogue sport sl awd,excellent,4 cylinders,gas,35463.0,automatic,hatchback,47.7177,-117.412
23915,7191275407,6200,2015.0,fiat,500 sport,excellent,4 cylinders,gas,31500.0,manual,hatchback,38.8222,-76.9478
23947,7191166333,4999,2010.0,mazda,3 s grand touring,excellent,4 cylinders,gas,167258.0,automatic,hatchback,38.1363,-77.5255
23971,7178884817,4999,2011.0,kia,forte hatchback,excellent,4 cylinders,gas,111000.0,automatic,hatchback,42.2441,-71.9906
23976,7191744409,40980,2015.0,tesla,model s 85d awd auto,excellent,4 cylinders,gas,73063.0,automatic,hatchback,47.7177,-117.412
23977,7191001271,6200,2015.0,fiat,500 sport,like new,4 cylinders,gas,31500.0,manual,hatchback,38.8222,-76.9478
24033,7187976705,10495,2018.0,chevrolet,spark ls,excellent,4 cylinders,gas,43586.0,automatic,hatchback,44.0442,-123.003
24034,7193571807,40980,2015.0,tesla,model s 85d awd auto,excellent,4 cylinders,gas,73063.0,automatic,hatchback,47.7177,-117.412
24053,7187626028,999,2001.0,subaru,forester 2.5,good,4 cylinders,gas,231002.0,automatic,hatchback,44.046,-122.977
24080,7192770622,2800,2009.0,nissan,versa hatchback,good,4 cylinders,gas,168750.0,manual,hatchback,35.4358,-82.8612
24082,7192671608,9000,2014.0,toyota,prius c,excellent,4 cylinders,hybrid,95555.0,automatic,hatchback,35.5393,-82.518
24087,7188227098,24588,2019.0,honda,civic,excellent,4 cylinders,gas,8628.0,automatic,hatchback,34.606,-112.451
24163,7190643146,12603,2013.0,volkswagen,beetle new,excellent,5 cylinders,gas,44528.0,manual,hatchback,42.893,-76.9195
24208,7189586613,6500,2013.0,chevrolet,spark,good,4 cylinders,gas,87839.0,automatic,hatchback,32.1993,-110.964
24211,7189580853,5500,2011.0,kia,rio5,good,4 cylinders,gas,100729.0,automatic,hatchback,32.1993,-110.964
24268,7192436732,20900,2016.0,subaru,crosstrek limited,new,4 cylinders,gas,28023.0,automatic,hatchback,36.2164,-81.669
24269,7192435163,22900,2017.0,subaru,crosstrek limited,new,4 cylinders,gas,22470.0,automatic,hatchback,36.2164,-81.669
24275,7192495922,5400,2009.0,pontiac,vibe gt,good,4 cylinders,gas,130500.0,automatic,hatchback,43.4013,-89.4189
24306,7188981868,6995,2012.0,hyundai,accent gs,excellent,4 cylinders,gas,29103.0,manual,hatchback,32.2365,-110.897
24341,7185566091,10495,2018.0,chevrolet,spark ls,excellent,4 cylinders,gas,43586.0,automatic,hatchback,44.0442,-123.003
24371,7192995120,1500,2003.0,pontiac,vibe,good,4 cylinders,gas,292227.0,manual,hatchback,35.4141,-80.6162
24419,7191194467,6800,2011.0,volvo,c30,excellent,5 cylinders,gas,121200.0,manual,hatchback,41.7227,-73.7184
24447,7192448164,5400,2012.0,ford,focus,excellent,4 cylinders,gas,160878.0,automatic,hatchback,34.7526,-80.387
24458,7194956424,8500,2012.0,ford,focus titanium hatchback 4d,like new,4 cylinders,gas,121300.0,automatic,hatchback,43.4732,-111.966
24459,7194944957,10000,2012.0,chevrolet,equinox ltz sport awd,excellent,4 cylinders,gas,105625.0,automatic,hatchback,42.7966,-112.528
24511,7190912033,0,2000.0,volkswagen,golf tdi,good,4 cylinders,diesel,304120.0,manual,hatchback,41.376,-74.4847
24517,7192301545,13500,2015.0,toyota,prius,like new,4 cylinders,gas,4479.0,automatic,hatchback,35.3023,-80.822
24523,7194897437,10895,2015.0,mini,cooper 2dr hardtop,excellent,3 cylinders,gas,73866.0,manual,hatchback,46.4041,-116.999
24570,7191747836,7950,2014.0,ford,focus se,good,4 cylinders,gas,62554.0,automatic,hatchback,42.4877,-79.3283
24635,7193419738,24980,2018.0,nissan,rogue sport sl awd,excellent,4 cylinders,gas,35463.0,automatic,hatchback,47.7177,-117.412
24642,7190593029,3450,2000.0,bmw,528,excellent,6 cylinders,gas,161790.0,automatic,hatchback,41.3917,-73.4532
24701,7189397549,5499,2009.0,toyota,prius,like new,4 cylinders,hybrid,171000.0,automatic,hatchback,41.8185,-71.4582
24787,7193076363,5599,2014.0,ford,focus,excellent,4 cylinders,gas,106389.0,automatic,hatchback,36.0566,-79.8436
24855,7191960319,3600,2007.0,dodge,caliber,good,4 cylinders,gas,138220.0,automatic,hatchback,36.6709,-79.8805
24873,7191085526,2200,2006.0,ford,focus,good,4 cylinders,gas,150000.0,manual,hatchback,29.0266,-81.3349
24882,7191958454,5400,2010.0,honda,insight,good,3 cylinders,gas,134024.0,automatic,hatchback,36.6709,-79.8805
24922,7189091587,10000,1979.0,honda,cvcc,excellent,4 cylinders,gas,80000.0,manual,hatchback,41.6529,-71.4841
24948,7193336697,6498,2007.0,toyota,corolla matrix,excellent,4 cylinders,gas,116450.0,manual,hatchback,35.7297,-81.3611
24949,7195023963,7995,2012.0,fiat,500,good,4 cylinders,gas,44139.0,manual,hatchback,47.664,-117.564
24979,7192521011,1000,2010.0,nissan,rogue,fair,4 cylinders,gas,153000.0,automatic,hatchback,35.7429,-81.5134
25042,7189057205,6500,2017.0,chevrolet,spark ls,like new,4 cylinders,gas,62000.0,manual,hatchback,41.8186,-71.4971
25051,7193209085,12600,2017.0,volkswagen,golf gti,excellent,4 cylinders,gas,55120.0,manual,hatchback,35.852,-78.6841
25075,7189810550,27000,2018.0,mini,cooper countryman all4,excellent,3 cylinders,gas,12840.0,automatic,hatchback,41.7035,-73.9117
25146,7193076828,5599,2014.0,ford,focus,excellent,4 cylinders,gas,106389.0,automatic,hatchback,36.0566,-79.8436
25157,7193056574,5450,2005.0,ford,focus,good,4 cylinders,gas,50641.0,automatic,hatchback,35.7109,-78.66
25210,7195016687,2000,2001.0,subaru,outback,fair,4 cylinders,gas,175237.0,automatic,hatchback,47.7205,-116.935
25216,7190027591,14000,2014.0,lexus,ct 200h hybrid,good,4 cylinders,electric,65904.0,automatic,hatchback,29.0477,-80.9364
