,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
77919,7182219316,3350,2001.0,toyota,sienna,good,6 cylinders,gas,165000.0,automatic,mini-van,39.5321,-84.3896
77939,7182096313,5500,2010.0,chrysler,town and country,excellent,6 cylinders,gas,173000.0,automatic,mini-van,39.8324,-84.8936
77940,7178970842,4957,2006.0,honda,odyssey,excellent,6 cylinders,gas,166153.0,automatic,mini-van,42.5143,-92.4472
78017,7194736396,3999,2006.0,toyota,sienna,like new,6 cylinders,gas,164988.0,automatic,mini-van,43.1188,-87.9478
78021,7189459458,3699,2008.0,chrysler,town & country touring,excellent,6 cylinders,gas,177000.0,automatic,mini-van,41.7599,-72.6869
78025,7183722772,2997,2001.0,ford,windstar,excellent,6 cylinders,gas,181065.0,automatic,mini-van,32.7093,-114.491
78030,7190479518,4995,2005.0,toyota,sienna,excellent,6 cylinders,gas,200867.0,automatic,mini-van,45.4881,-122.58
78093,7194335223,6900,2010.0,chrysler,town & country limited,good,6 cylinders,gas,140850.0,automatic,mini-van,42.689,-88.1133
78177,7188271566,4500,2006.0,toyota,sienna,good,6 cylinders,gas,229000.0,automatic,mini-van,43.9946,-88.526
78186,7180697882,6700,2010.0,honda,odyssey ex,excellent,6 cylinders,gas,139292.0,automatic,mini-van,37.4638,-77.398
78237,7179749914,20000,2013.0,dodge,grand caravan sxt,good,6 cylinders,gas,133668.0,automatic,mini-van,37.7395,-77.4784
78268,7179330326,7500,2010.0,honda,odyssey ex-l w/ dvd,excellent,6 cylinders,gas,180700.0,automatic,mini-van,37.6744,-77.5916
78273,7179307691,12990,2015.0,dodge,grand caravan,excellent,6 cylinders,gas,83763.0,automatic,mini-van,41.9705,-91.6698
78376,7187062014,11000,2012.0,honda,odyssey,excellent,6 cylinders,gas,146000.0,automatic,mini-van,36.0877,-94.3093
78415,7190272214,8500,2008.0,toyota,sienna,good,6 cylinders,gas,140000.0,automatic,mini-van,47.9843,-123.362
78423,7186286701,25999,2017.0,chrysler,pacifica,excellent,6 cylinders,hybrid,35000.0,automatic,mini-van,36.3169,-94.1545
78440,7195039739,4000,2005.0,honda,odyssey ex-l w/dvd,good,6 cylinders,gas,241500.0,automatic,mini-van,43.312,-91.8006
78556,7189219854,1200,2009.0,nissan,quest,fair,6 cylinders,gas,154000.0,automatic,mini-van,41.3168,-72.9211
78667,7183346331,5900,2008.0,chrysler,town & country,good,6 cylinders,gas,120859.0,automatic,mini-van,38.3078,-85.7359
78681,7186890299,22500,2016.0,toyota,sienna,excellent,6 cylinders,gas,61000.0,automatic,mini-van,37.7183,-86.9372
78708,7185181206,2995,1994.0,toyota,previa le all trac,good,4 cylinders,gas,263540.0,automatic,mini-van,36.1835,-94.1762
78710,7186898575,22900,2016.0,toyota,sienna,excellent,6 cylinders,gas,61000.0,automatic,mini-van,37.7183,-86.9372
78734,7181631577,0,2011.0,honda,odyssey,excellent,6 cylinders,gas,141302.0,automatic,mini-van,39.2868,-84.4683
78788,7187787141,9495,2012.0,honda,odyssey,excellent,6 cylinders,gas,154000.0,automatic,mini-van,30.4519,-91.0961
78793,7187781957,5995,2010.0,honda,odyssey,excellent,6 cylinders,gas,174000.0,automatic,mini-van,30.4525,-91.0943
78858,7195033091,1395,2006.0,chevrolet,uplander ls,fair,6 cylinders,gas,160500.0,automatic,mini-van,43.9967,-92.2459
78899,7194651259,6999,2011.0,chrysler,town country,excellent,6 cylinders,gas,141000.0,automatic,mini-van,44.0496,-92.4896
