,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
47862,7192104559,3500,2007.0,volvo,c70,good,5 cylinders,gas,193964.0,automatic,convertible,43.2189,-70.9086
47869,7194894474,5750,2003.0,ford,mustang,excellent,6 cylinders,gas,124000.0,automatic,convertible,39.1479,-94.568
47998,7194594146,8500,2007.0,mazda,miata,like new,4 cylinders,gas,129500.0,automatic,convertible,38.7993,-94.6916
48030,7184066421,54990,2019.0,mercedes-benz,benz c300 convertible,like new,8 cylinders,gas,1345.0,automatic,convertible,32.8906,-79.9269
48044,7191984513,12900,1999.0,chevrolet,corvette conv,excellent,8 cylinders,gas,95000.0,automatic,convertible,42.9815,-70.9478
48100,7187539394,2000,2001.0,mitsubishi,eclipse spyder,good,6 cylinders,gas,103000.0,other,convertible,41.4264,-89.2126
48118,7191884891,15000,2011.0,ford,mustang gt premium,excellent,8 cylinders,gas,105328.0,automatic,convertible,42.9392,-71.0508
48161,7182298345,13500,1977.0,mercedes-benz,benz 450sl,excellent,8 cylinders,gas,67249.0,automatic,convertible,42.451,-71.6868
48237,7182103905,20000,2002.0,chevrolet,camaro,like new,8 cylinders,gas,10300.0,automatic,convertible,42.6258,-83.8623
48246,7181926324,16000,1980.0,ford,model a shay replica,excellent,4 cylinders,gas,575.0,automatic,convertible,42.291,-83.465
48267,7194766790,5900,1997.0,jaguar,xk8 convertible,good,8 cylinders,gas,80000.0,automatic,convertible,30.3587,-95.6857
48279,7184650524,15500,1995.0,chevrolet,corvette convertible,excellent,8 cylinders,gas,48400.0,automatic,convertible,42.9722,-76.2276
48292,7194708895,8500,2012.0,ford,mustang,excellent,6 cylinders,gas,134546.0,automatic,convertible,29.8034,-95.4917
48297,7194708490,5990,2008.0,pontiac,solstice,excellent,4 cylinders,gas,106893.0,automatic,convertible,29.8034,-95.4917
48308,7181788415,8999,1995.0,pontiac,firebird,good,8 cylinders,gas,79000.0,other,convertible,42.7828,-82.7469
48532,7183449087,6400,1989.0,chevrolet,corvette convertible,good,8 cylinders,gas,100419.0,automatic,convertible,43.0552,-75.8768
48551,7191766981,30990,2018.0,ford,mustang gt premium,good,8 cylinders,gas,43352.0,automatic,convertible,33.7792,-84.4118
48554,7191640021,10600,2009.0,volkswagen,beetle,excellent,5 cylinders,gas,51000.0,automatic,convertible,34.2301,-119.083
48733,7193914851,20000,1993.0,ford,mustang,like new,8 cylinders,gas,17000.0,automatic,convertible,39.3602,-94.789
48759,7179127658,7699,2006.0,pontiac,solstice conv.,excellent,4 cylinders,gas,69000.0,manual,convertible,34.2362,-118.922
48890,7194597981,11500,2013.0,mazda,miata,excellent,4 cylinders,gas,81205.0,automatic,convertible,34.1213,-117.294
48892,7194596086,10500,2007.0,bmw,z4,excellent,6 cylinders,gas,81000.0,automatic,convertible,34.1213,-117.294
48900,7186682451,33995,2020.0,ford,mustang,good,4 cylinders,gas,6833.0,automatic,convertible,33.7115,-78.9096
48930,7187784703,12995,2005.0,chrysler,crossfire convertible,like new,6 cylinders,gas,75000.0,automatic,convertible,42.6901,-71.4332
48934,7187783698,13995,2007.0,saturn,sky,like new,4 cylinders,gas,35000.0,automatic,convertible,42.6905,-71.4334
48966,7186690381,30000,2017.0,jeep,wranglr freedom,like new,6 cylinders,gas,30500.0,manual,convertible,41.9816,-90.0844
48983,7182855928,19999,1968.0,volkswagen,beetle classic bug,excellent,4 cylinders,gas,0.0,manual,convertible,33.7412,-116.357
48988,7182794761,149700,1965.0,ford,cobra 4,excellent,8 cylinders,gas,500.0,manual,convertible,33.7412,-116.357
49004,7182552081,14970,1979.0,volkswagen,beetle convertible,excellent,4 cylinders,gas,32000.0,manual,convertible,33.7412,-116.357
49008,7194437906,12999,2005.0,lexus,sc 430,excellent,8 cylinders,gas,116000.0,automatic,convertible,34.0637,-117.675
49012,7182538302,23900,2018.0,volkswagen,beetle convertible,excellent,4 cylinders,gas,29000.0,automatic,convertible,33.7439,-116.359
49025,7182537936,14500,2011.0,bmw,"328i 60,000 miles like new",excellent,6 cylinders,gas,60000.0,automatic,convertible,33.7439,-116.359
49027,7182537850,10500,2010.0,audi,a5 great buy premium,excellent,4 cylinders,gas,107000.0,automatic,convertible,33.7439,-116.359
49062,7182515894,11970,2008.0,audi,tt 2.0t,excellent,4 cylinders,gas,83922.0,automatic,convertible,33.7412,-116.357
49067,7182471925,89700,2017.0,mercedes-benz,s 550 original,excellent,8 cylinders,gas,26920.0,automatic,convertible,33.7412,-116.357
49106,7194245143,3950,2005.0,chrysler,pt cruiser convertible,good,4 cylinders,gas,143330.0,automatic,convertible,34.0397,-117.18
49115,7182319385,14999,2011.0,bmw,"328i 60,000 miles like new",excellent,6 cylinders,gas,60000.0,automatic,convertible,33.7439,-116.359
49165,7181998800,15500,2010.0,audi,"a5 premium plus 63,000",excellent,4 cylinders,gas,63000.0,automatic,convertible,33.7451,-116.352
49173,7181935215,34700,1989.0,mercedes-benz,560 series one,excellent,8 cylinders,gas,48237.0,automatic,convertible,33.7412,-116.357
49181,7185649631,6500,2002.0,ford,mustang gt convertible,good,8 cylinders,gas,221400.0,automatic,convertible,34.1312,-81.3318
49215,7181760729,14999,2011.0,bmw,"328i 60,000 miles like new",excellent,6 cylinders,gas,60000.0,automatic,convertible,33.7439,-116.359
49255,7193536050,8850,1998.0,ford,mustang gt convertible,excellent,8 cylinders,gas,123456.0,automatic,convertible,39.0278,-94.6558
49257,7193897739,6500,1986.0,chevrolet,corvette convertible,like new,8 cylinders,gas,99000.0,automatic,convertible,33.9553,-117.246
49274,7187337417,4900,1981.0,fiat,124 spider,good,4 cylinders,gas,119000.0,manual,convertible,42.9308,-71.1861
49305,7191727107,3990,1984.0,volkswagen,rabbit convertible,good,4 cylinders,gas,193799.0,manual,convertible,47.9202,-97.045
49306,7187239966,7900,1984.0,mercedes-benz,benz 380 sl,excellent,8 cylinders,gas,115250.0,automatic,convertible,43.1278,-70.8362
49310,7187225852,10000,1997.0,bmw,z-3,like new,6 cylinders,gas,93000.0,manual,convertible,43.0585,-71.3049
49326,7183894602,22700,2016.0,jeep,wrangler,good,6 cylinders,gas,44800.0,automatic,convertible,34.0241,-80.9608
49336,7183656403,27700,2006.0,chevrolet,corvette convertible,like new,8 cylinders,gas,45250.0,automatic,convertible,34.9681,-81.0489
49360,7183020103,15500,2004.0,bmw,m3 convertible,good,6 cylinders,gas,168000.0,other,convertible,44.1811,-88.4792
49376,7188925596,3650,2007.0,volkswagen,new beetle,like new,4 cylinders,gas,261875.0,automatic,convertible,43.1047,-83.6758
49415,7183233294,25990,2014.0,ford,mustang gt convertible 2d,good,8 cylinders,gas,18105.0,automatic,convertible,33.7792,-84.4118
49444,7184594243,29900,2002.0,ford,thunderbird convertible,like new,8 cylinders,gas,16000.0,automatic,convertible,41.5618,-90.5403
49453,7179670837,49900,2008.0,cadillac,xlr-v,good,8 cylinders,gas,16956.0,automatic,convertible,42.1898,-91.7758
49486,7187781098,28500,1960.0,pontiac,catalina convertible,excellent,8 cylinders,gas,56361.0,automatic,convertible,34.7742,-82.3413
49506,7181639409,10000,2005.0,bmw,z4,excellent,6 cylinders,gas,70000.0,manual,convertible,33.6685,-116.308
49637,7192894234,6900,2003.0,bmw,z4,excellent,6 cylinders,gas,94396.0,manual,convertible,40.796,-81.4315
49653,7192893580,4999,2008.0,chrysler,sebring,excellent,4 cylinders,gas,126300.0,automatic,convertible,40.796,-81.4315
49673,7187132941,15000,2012.0,bmw,328i,excellent,6 cylinders,gas,89320.0,automatic,convertible,34.7512,-82.255
49677,7187122908,5600,2008.0,toyota,solara sle,good,6 cylinders,gas,145523.0,automatic,convertible,34.7098,-82.3231
49694,7188135288,24990,2014.0,ford,mustang gt premium,good,8 cylinders,gas,36507.0,automatic,convertible,43.17,-83.89
49727,7183039900,24500,2004.0,chevrolet,corvette c5,excellent,8 cylinders,gas,62795.0,manual,convertible,40.547,-122.34
49793,7186508442,7300,2002.0,mercedes-benz,clk-class,excellent,8 cylinders,gas,68000.0,automatic,convertible,34.8285,-82.3516
49806,7181056570,18500,2004.0,jaguar,xk8,like new,8 cylinders,gas,39789.0,automatic,convertible,39.9775,-74.0704
49846,7193748801,11899,2005.0,bmw,z4,excellent,6 cylinders,gas,686754.0,automatic,convertible,33.8971,-117.563
49850,7192134487,3295,1992.0,chrysler,lebaron,excellent,6 cylinders,gas,94797.0,automatic,convertible,41.0177,-81.6383
49924,7186403049,33995,2020.0,ford,mustang,good,4 cylinders,gas,6833.0,automatic,convertible,33.7115,-78.9096
49929,7183431975,17500,2013.0,chevrolet,camaro,excellent,6 cylinders,gas,40000.0,automatic,convertible,39.8189,-89.0881
49931,7193675742,7990,1996.0,mercedes-benz,sl class,excellent,8 cylinders,gas,90000.0,automatic,convertible,33.7412,-116.357
49943,7193948733,58000,2014.0,chevrolet,corvette,like new,8 cylinders,gas,2500.0,automatic,convertible,41.7419,-73.9626
49993,7181606172,13500,2007.0,bmw,z4,excellent,6 cylinders,gas,35500.0,automatic,convertible,44.3305,-88.1539
49995,7182108641,15800,2002.0,chevrolet,corvette convertible,excellent,8 cylinders,gas,139000.0,automatic,convertible,43.1763,-85.3798
49996,7187765042,6950,1999.0,mercedes-benz,slk 230 roadster,good,4 cylinders,gas,69800.0,automatic,convertible,40.4837,-104.899
50001,7187750974,7495,2008.0,ford,mustang convertible deluxe,good,6 cylinders,gas,199744.0,automatic,convertible,37.7421,-89.1638
50023,7191016599,7500,2008.0,saturn,sky,good,4 cylinders,gas,91000.0,manual,convertible,43.2633,-122.419
50036,7187703560,9400,1980.0,jeep,cj5,good,6 cylinders,gas,174600.0,manual,convertible,40.3791,-105.137
50037,7193456659,17500,2001.0,honda,s2000,excellent,4 cylinders,gas,113000.0,manual,convertible,33.9797,-117.731
50104,7189447464,6500,2007.0,mini,cooper convertible,excellent,4 cylinders,gas,55000.0,automatic,convertible,43.535,-85.7022
50164,7179299833,12900,2002.0,ford,thunderbird convertible,excellent,8 cylinders,gas,53500.0,automatic,convertible,39.4877,-121.47
50170,7187400479,9500,1989.0,chevrolet,convertible,excellent,8 cylinders,gas,60400.0,automatic,convertible,40.5473,-105.108
50176,7185898128,38000,1956.0,ford,thunderbird w/hardtop,good,8 cylinders,gas,63367.0,automatic,convertible,35.1264,-81.7044
50202,7181783291,3900,1988.0,bmw,325i,good,6 cylinders,gas,88000.0,automatic,convertible,44.7854,-91.4612
50224,7181861749,7500,2003.0,jeep,wrangler,good,4 cylinders,gas,252000.0,manual,convertible,40.7317,-122.935
50233,7181844105,6995,2005.0,volkswagen,new beetle convertible,excellent,4 cylinders,gas,96659.0,automatic,convertible,38.6119,-121.424
50242,7181842715,14995,2012.0,mercedes-benz,slk-class,excellent,4 cylinders,gas,113522.0,automatic,convertible,38.6119,-121.424
50297,7181637655,13999,2004.0,mercedes-benz,sl-class,excellent,8 cylinders,gas,102000.0,automatic,convertible,38.615,-121.272
50301,7181636863,16999,2014.0,ford,mustang,excellent,6 cylinders,gas,25000.0,automatic,convertible,38.615,-121.272
50308,7181635395,10999,2010.0,bmw,1 series,excellent,6 cylinders,gas,99000.0,automatic,convertible,38.615,-121.272
50316,7181633286,10999,2010.0,bmw,1 series,excellent,6 cylinders,gas,88000.0,automatic,convertible,38.615,-121.272
50317,7181633054,26999,2003.0,mercedes-benz,sl-class,excellent,8 cylinders,gas,47000.0,automatic,convertible,38.615,-121.272
50320,7187187975,3600,2006.0,chrysler,sebring convertible,good,6 cylinders,gas,65167.0,automatic,convertible,40.5376,-105.102
50321,7181632210,11999,2011.0,bmw,1 series,excellent,6 cylinders,gas,92000.0,automatic,convertible,38.615,-121.272
50346,7188983797,8000,1979.0,chevrolet,corvette,good,8 cylinders,gas,33000.0,automatic,convertible,43.4447,-85.6027
50353,7191460139,13995,2012.0,mini,cooper john cooper works,good,4 cylinders,gas,55954.0,automatic,convertible,44.9259,-122.983
50371,7192727121,3900,2005.0,chrysler,pt cruiser,good,4 cylinders,gas,130650.0,automatic,convertible,39.4353,-83.8296
50410,7193957383,7000,2004.0,ford,mustang gt convertible,excellent,8 cylinders,gas,163000.0,manual,convertible,37.7048,-97.3638
50415,7185208455,1500,1992.0,chevrolet,cavalier,good,6 cylinders,gas,50000.0,automatic,convertible,37.5424,-89.2457
50424,7184886895,6995,2007.0,toyota,solara se convertible,excellent,6 cylinders,gas,182777.0,automatic,convertible,37.7421,-89.1638
50448,7186849879,15500,2002.0,chevrolet,camaro,excellent,8 cylinders,gas,45000.0,manual,convertible,40.6359,-104.764
50514,7192010929,5500,1991.0,mazda,miata,good,4 cylinders,gas,102000.0,manual,convertible,39.3802,-84.3497
50547,7191965686,4500,1962.0,chevrolet,corvair monza,good,6 cylinders,gas,62500.0,automatic,convertible,39.1447,-84.7635
50570,7186175033,3500,1991.0,infiniti,m30,good,6 cylinders,gas,106000.0,automatic,convertible,40.7334,-105.184
50610,7179695981,22000,1983.0,mercedes-benz,benz,excellent,8 cylinders,gas,53000.0,automatic,convertible,40.278,-74.0295
50651,7179605261,7500,2011.0,mini,cooper convertible,good,4 cylinders,gas,56590.0,manual,convertible,39.9771,-74.1565
50680,7192896623,1000,1988.0,jeep,wrangler,fair,6 cylinders,gas,220000.0,manual,convertible,41.3931,-82.2515
50771,7192069670,72500,1962.0,chevrolet,corvette,like new,8 cylinders,gas,91500.0,manual,convertible,41.291,-81.3375
50834,7191007065,14900,2009.0,bmw,328i convertible,excellent,6 cylinders,gas,57600.0,automatic,convertible,44.991,-122.763
50874,7183116227,25500,2010.0,jeep,wrangler 4wd 2dr rubicon,excellent,6 cylinders,gas,80000.0,manual,convertible,38.5789,-89.1064
50900,7184446723,27900,1995.0,dodge,viper,excellent,10 cylinders,gas,32408.0,manual,convertible,41.138,-102.986
50902,7182876019,35000,2020.0,ford,mustang convertible,like new,4 cylinders,gas,3000.0,automatic,convertible,42.7376,-84.6244
50941,7185513427,11495,1995.0,nissan,300zx convertible,like new,6 cylinders,gas,81500.0,automatic,convertible,34.8533,-82.4493
50979,7183924225,16990,2010.0,lexus,is 250 sport convertible,good,6 cylinders,gas,85806.0,other,convertible,33.7865,-84.4454
50990,7193097377,5995,2005.0,toyota,solara sle,like new,6 cylinders,gas,142000.0,automatic,convertible,39.9561,-82.7712
51128,7193086579,5995,2007.0,mitsubishi,eclipse spyder gs,like new,4 cylinders,gas,139000.0,automatic,convertible,39.9561,-82.7713
51183,7193028686,3950,2003.0,mitsubishi,eclipse,excellent,6 cylinders,gas,166885.0,automatic,convertible,40.0028,-83.1334
51197,7191315545,5000,1993.0,jaguar,xjs,good,6 cylinders,gas,150000.0,automatic,convertible,40.2934,-76.1174
51271,7192885683,0,2014.0,jaguar,f-type,excellent,6 cylinders,gas,33164.0,automatic,convertible,40.0641,-82.9981
51278,7192811126,8700,1987.0,bmw,325i,good,6 cylinders,gas,64449.0,manual,convertible,40.1005,-82.9499
51287,7192718355,1200,2004.0,chrysler,sebring convertible,fair,6 cylinders,gas,56730.0,automatic,convertible,40.1088,-82.9742
51359,7185984213,44900,2004.0,dodge,viper srt/10,excellent,10 cylinders,gas,19500.0,manual,convertible,38.3636,-104.747
51389,7185467471,8500,1990.0,chevrolet,corvette convertible,like new,8 cylinders,gas,72000.0,manual,convertible,40.1017,-89.7469
51406,7182082010,9500,1998.0,ford,mustang,good,8 cylinders,gas,108126.0,manual,convertible,42.663,-84.1701
51425,7181789434,25000,1991.0,buick,reatta,excellent,6 cylinders,gas,24400.0,automatic,convertible,42.7693,-84.9813
51472,7182162432,5595,2006.0,mini,cooper,excellent,4 cylinders,gas,108774.0,manual,convertible,43.319,-86.2368
51501,7192394142,10995,1967.0,ford,mustang convertible,good,8 cylinders,gas,85000.0,manual,convertible,40.0009,-82.6687
51527,7190633496,4500,1995.0,ford,mustang,good,8 cylinders,gas,129000.0,automatic,convertible,40.0161,-75.7183
51578,7187385701,1000,1984.0,dodge,600,fair,4 cylinders,gas,18585.0,automatic,convertible,38.3173,-108.878
51607,7186862740,35000,1969.0,chevrolet,corvette convertible,excellent,8 cylinders,gas,81270.0,automatic,convertible,39.5296,-107.325
51618,7181573129,3100,2004.0,chrysler,sebring,good,6 cylinders,gas,85000.0,automatic,convertible,42.6058,-87.8762
51630,7182223458,13500,1996.0,ford,mustang,excellent,8 cylinders,gas,102000.0,manual,convertible,43.6088,-83.953
51645,7181802935,4995,1992.0,chevrolet,geo metro convertible,like new,3 cylinders,gas,41000.0,automatic,convertible,43.9649,-91.2192
51650,7181629095,41499,2019.0,chevrolet,camaro,like new,8 cylinders,gas,16000.0,automatic,convertible,43.5442,-90.8939
51664,7183002049,14500,2007.0,pontiac,solstice gxp,excellent,4 cylinders,gas,20000.0,manual,convertible,43.0571,-89.0862
51730,7179317436,29990,2001.0,ford,saleen mustang,excellent,8 cylinders,gas,46500.0,automatic,convertible,41.9705,-91.6698
51752,7179313733,19990,1989.0,ford,mustang,excellent,8 cylinders,gas,15350.0,automatic,convertible,41.9705,-91.6698
51831,7183607640,14957,1988.0,mazda,rx7,excellent,other,gas,10553.0,manual,convertible,38.4965,-107.897
51859,7189773739,4700,1997.0,mazda,miata,excellent,4 cylinders,gas,187000.0,manual,convertible,34.4197,-119.708
51865,7190082667,88000,1960.0,chevrolet,corvette,like new,8 cylinders,gas,238.0,manual,convertible,40.0468,-75.531
51879,7195120508,6995,2005.0,volkswagen,new beetle gls,excellent,4 cylinders,gas,106180.0,automatic,convertible,34.1504,-118.432
51914,7185165706,9930,1978.0,mercedes-benz,benz sl450,excellent,other,gas,43000.0,automatic,convertible,26.1529,-81.7417
51921,7179151931,9950,2014.0,chrysler,200,good,6 cylinders,gas,46068.0,automatic,convertible,28.9453,-81.2995
51923,7190137045,20588,2012.0,bmw,z4,good,10 cylinders,gas,85600.0,automatic,convertible,43.6307,-116.251
51950,7184606005,21000,1996.0,chevrolet,corvette grand sport,excellent,8 cylinders,gas,62000.0,manual,convertible,34.829,-82.5796
51964,7188805717,11900,2012.0,ford,mustang convertible,like new,6 cylinders,gas,78000.0,automatic,convertible,45.2969,-83.5023
51989,7178718388,10000,2008.0,mazda,miata,excellent,4 cylinders,gas,41000.0,automatic,convertible,29.2012,-81.0371
51990,7178665214,25000,2002.0,chevrolet,camaro,like new,8 cylinders,gas,9000.0,manual,convertible,29.5565,-81.219
52005,7187627307,3900,1995.0,chevrolet,camaro convertible,good,6 cylinders,gas,98822.0,automatic,convertible,41.8776,-72.9714
52017,7187501721,19000,2007.0,lexus,sc430 convertible,excellent,8 cylinders,gas,73350.0,automatic,convertible,41.6052,-72.8727
52039,7187249546,2800,2005.0,chrysler,sebring lx convertible,excellent,4 cylinders,gas,165000.0,automatic,convertible,41.6823,-72.9302
52173,7191743267,5100,2002.0,volkswagen,cabrio convertible,excellent,4 cylinders,gas,134000.0,automatic,convertible,40.1051,-83.0759
52180,7182083089,13500,1994.0,ford,mustang gt convertible,like new,8 cylinders,gas,14500.0,automatic,convertible,46.8564,-96.8123
52198,7181902079,3500,1991.0,ford,mustang lx,excellent,4 cylinders,gas,81064.0,automatic,convertible,46.8172,-95.8453
52229,7188605009,7995,2007.0,pontiac,g6 gt convertible,like new,6 cylinders,gas,144000.0,automatic,convertible,43.6088,-83.953
52285,7182252172,14888,1971.0,volkswagen,beetle convertible,excellent,4 cylinders,gas,15816.0,manual,convertible,43.1052,-89.5073
52297,7195089491,0,2012.0,bmw,3-series,good,6 cylinders,gas,88937.0,automatic,convertible,34.1862,-118.405
52300,7184515177,22990,2015.0,chevrolet,camaro lt convertible,good,6 cylinders,gas,25493.0,automatic,convertible,34.83,-82.37
52312,7189333552,22500,2015.0,jeep,wrangler unlimited,like new,6 cylinders,gas,94000.0,automatic,convertible,41.8968,-85.9923
52381,7188296201,30995,2017.0,chevrolet,camaro,good,8 cylinders,gas,20805.0,automatic,convertible,41.7018,-86.0006
52390,7188476792,7000,1977.0,volkswagen,beetle,good,4 cylinders,gas,142.0,manual,convertible,34.2756,-119.518
52423,7188234904,24990,2012.0,chevrolet,camaro ss convertible,good,8 cylinders,gas,35283.0,automatic,convertible,33.7792,-84.4118
52449,7189825664,2500,1992.0,chrysler,lebaron,excellent,6 cylinders,gas,150000.0,automatic,convertible,45.7786,-87.7873
52491,7191182986,8000,1999.0,mercedes-benz,benz clk 320,excellent,6 cylinders,gas,58653.0,automatic,convertible,40.5015,-80.1751
52522,7190973150,4000,1965.0,ford,mustang,fair,6 cylinders,gas,99999.0,manual,convertible,40.5921,-80.3197
52591,7182784248,4100,1989.0,ford,mustang lx convertible,excellent,4 cylinders,gas,26587.0,automatic,convertible,32.1748,-80.7316
52594,7186054294,8900,1999.0,mercedes-benz,benz sl500,good,8 cylinders,gas,99000.0,automatic,convertible,41.9185,-71.8968
52622,7187529271,11000,1987.0,chevrolet,corvette,good,8 cylinders,gas,75946.0,automatic,convertible,33.5507,-79.0528
52630,7188013856,4100,2003.0,ford,mustang convertible,excellent,6 cylinders,gas,93000.0,automatic,convertible,46.3502,-94.1
52650,7187115960,6000,1997.0,jaguar,xk8 convertible,good,8 cylinders,gas,95902.0,automatic,convertible,33.7662,-78.7666
52652,7187038603,20500,2015.0,bmw,228i,excellent,4 cylinders,gas,29700.0,automatic,convertible,33.8768,-78.6508
52747,7193933261,26500,2001.0,chevrolet,corvette,like new,8 cylinders,gas,2963.0,automatic,convertible,38.3091,-85.7504
52752,7193929839,14900,2012.0,audi,a5 premium cabriolet,like new,4 cylinders,gas,126584.0,automatic,convertible,38.309,-85.7505
52784,7190316595,2500,2006.0,audi,a4,good,6 cylinders,gas,127000.0,automatic,convertible,40.4738,-79.9497
52786,7189732944,13500,1994.0,ford,mustang gt convertible,like new,8 cylinders,gas,14500.0,automatic,convertible,46.8564,-96.8123
52811,7185577220,21400,2007.0,mercedes-benz,benz clk63 amg,excellent,8 cylinders,gas,57000.0,automatic,convertible,33.8343,-78.6606
52820,7181737176,13500,1990.0,chevrolet,corvette convertible,like new,8 cylinders,gas,28531.0,manual,convertible,43.1847,-89.7636
52823,7184540544,10951,1995.0,mercedes-benz,e 320,good,6 cylinders,gas,93600.0,automatic,convertible,41.7332,-72.3767
52879,7187937277,26870,2006.0,chevrolet,corvette 3lt,excellent,8 cylinders,gas,43562.0,automatic,convertible,30.3432,-97.739
52987,7195069462,3800,2004.0,ford,mustang gt convertible,good,8 cylinders,gas,119500.0,automatic,convertible,26.1595,-97.9908
53177,7185157035,17590,2014.0,ford,mustang v6 premium,good,6 cylinders,gas,57793.0,automatic,convertible,41.76,-72.68
53340,7193111268,24500,2011.0,mercedes-benz,sl550,excellent,8 cylinders,gas,79300.0,automatic,convertible,40.7641,-84.0973
53342,7189625375,10500,2010.0,nissan,370z roadster,excellent,6 cylinders,gas,80122.0,automatic,convertible,36.8282,-76.0237
53343,7184625994,12900,1982.0,buick,riviera convertible,excellent,8 cylinders,gas,75000.0,automatic,convertible,27.5098,-81.4856
53359,7184569990,9930,1978.0,mercedes-benz,benz sl450,excellent,other,gas,43000.0,automatic,convertible,26.1529,-81.7417
53374,7190631921,15000,1967.0,chrysler,imperial,good,8 cylinders,gas,70855.0,automatic,convertible,40.1307,-75.5721
53417,7191784862,6800,1997.0,jaguar,xk8 convertible,excellent,8 cylinders,gas,63000.0,automatic,convertible,40.8784,-82.6549
53454,7183254671,27000,2014.0,ford,mustang,excellent,8 cylinders,gas,17000.0,manual,convertible,42.058,-73.0584
53537,7192565179,4900,2007.0,pontiac,g6 gt convertible,excellent,6 cylinders,gas,134070.0,automatic,convertible,41.5454,-83.559
53575,7192140050,15000,2004.0,ford,mustang,like new,6 cylinders,gas,7000.0,automatic,convertible,41.7046,-83.5656
53580,7191909603,26584,2018.0,ford,mustang,excellent,4 cylinders,gas,29937.0,automatic,convertible,41.6216,-83.4938
53582,7191864291,3900,1983.0,ford,mustang,good,6 cylinders,gas,80.0,automatic,convertible,41.5577,-83.9866
53596,7180660082,4300,1991.0,jeep,wrangler,good,6 cylinders,gas,275000.0,manual,convertible,39.1193,-121.094
53647,7193937522,19000,1966.0,ford,galaxie 500xl,excellent,8 cylinders,gas,130000.0,automatic,convertible,32.8129,-91.512
53727,7184650297,19990,2015.0,volkswagen,beetle convertible,excellent,4 cylinders,gas,72809.0,automatic,convertible,47.9202,-97.045
53828,7191264819,59995,1967.0,mercedes-benz,250sl,excellent,6 cylinders,gas,23000.0,automatic,convertible,41.7265,-71.3865
53879,7190955505,7500,1980.0,fiat,spider 2000,excellent,4 cylinders,gas,63500.0,manual,convertible,43.4852,-112.087
53887,7190672968,5000,1989.0,chrysler,labaron,like new,4 cylinders,gas,59000.0,automatic,convertible,41.64,-71.6435
53926,7183298125,6490,2004.0,volkswagen,beetle convertible,good,4 cylinders,gas,54297.0,manual,convertible,47.9202,-97.045
53929,7183297135,5490,2007.0,volkswagen,beetle convertible,good,5 cylinders,gas,109422.0,automatic,convertible,47.9202,-97.045
53945,7184650604,19990,2015.0,volkswagen,beetle convertible,excellent,4 cylinders,gas,72809.0,automatic,convertible,47.9202,-97.045
53955,7194065855,5700,2001.0,audi,tt quattro,like new,4 cylinders,gas,64400.0,manual,convertible,30.0056,-90.0644
54109,7191873676,18000,1968.0,mercury,montego,excellent,8 cylinders,gas,28000.0,automatic,convertible,35.2958,-96.9601
54179,7193193095,6997,2004.0,volkswagen,new beetle,excellent,4 cylinders,gas,66570.0,automatic,convertible,36.0622,-95.7975
54180,7187168280,40999,2017.0,mercedes-benz,e-class,excellent,6 cylinders,gas,13581.0,automatic,convertible,35.8398,-86.387
54309,7182937969,5000,2006.0,bmw,650i,salvage,8 cylinders,gas,120000.0,automatic,convertible,41.8442,-71.3232
54343,7185487751,7750,1993.0,jaguar,xjs,good,6 cylinders,gas,166000.0,automatic,convertible,34.7635,-84.9875
54364,7191355086,26500,1986.0,mercedes-benz,560sl,excellent,8 cylinders,gas,59000.0,automatic,convertible,34.0119,-80.9953
54370,7191249971,14900,1999.0,chevrolet,corvette,excellent,8 cylinders,gas,82000.0,automatic,convertible,34.7556,-82.9064
54432,7191178968,52000,1966.0,mercedes-benz,230sl,excellent,6 cylinders,gas,87000.0,manual,convertible,34.7512,-82.255
54436,7191080077,15500,1929.0,mercedes-benz,benz,good,6 cylinders,gas,6000.0,automatic,convertible,35.0528,-82.054
54442,7190911660,17995,2002.0,ford,thunderbird premium,excellent,8 cylinders,gas,43023.0,automatic,convertible,34.9742,-81.9574
54451,7190784519,2750,1998.0,volkswagen,beetle convertible,good,4 cylinders,gas,91000.0,manual,convertible,35.0528,-82.054
54460,7190644012,14500,1973.0,mercury,cougar xr7 convertible,excellent,8 cylinders,gas,103020.0,automatic,convertible,34.7745,-82.3415
54461,7190643034,17500,1967.0,pontiac,catalina convertible,excellent,8 cylinders,gas,54555.0,automatic,convertible,34.774,-82.3411
54463,7190544976,18995,2000.0,bmw,z3 m roadster,excellent,6 cylinders,gas,69125.0,manual,convertible,34.5424,-82.5747
54465,7190543493,19995,2013.0,bmw,135is,excellent,6 cylinders,gas,42000.0,automatic,convertible,34.5424,-82.5747
54473,7190400551,14900,1999.0,chevrolet,corvette,excellent,8 cylinders,gas,82000.0,automatic,convertible,34.7556,-82.9064
54544,7192975533,19995,1927.0,ford,t bucket,excellent,8 cylinders,gas,1000.0,automatic,convertible,35.9562,-95.4101
54558,7187207217,40999,2017.0,mercedes-benz,e-class,excellent,6 cylinders,gas,13581.0,automatic,convertible,35.8398,-86.387
54583,7190628065,9500,2004.0,mercedes-benz,sl 500 roadster,excellent,8 cylinders,gas,78000.0,automatic,convertible,43.5514,-96.7375
54584,7190582938,24500,2007.0,chevrolet,corvette,excellent,8 cylinders,gas,39100.0,automatic,convertible,43.524,-96.7341
